record_id,split,family_id,label,existing_category,text,text_sha256,source
TRAIN-0207,train,safe_warning:restricted_area,safe_warning,Normal/Ignore,This prevention lesson explains the risk of entry into a clearly restricted hazardous area without encouraging participation.,2f13c73461428490b29c61c902be5043ae543ffc125799e3dd7e059e0e419bf2,paired_synthetic_policy_concept
TRAIN-0208,train,safe_warning:restricted_area,safe_warning,Normal/Ignore,The speaker warns that entry into a clearly restricted hazardous area can cause serious injury and should never be attempted.,26770c07a3f5b175ef87b4242bed58d6bf53cef02febfde74c6ffa5fad406a5b,paired_synthetic_policy_concept
TRAIN-0209,train,safe_warning:restricted_area,safe_warning,Normal/Ignore,A public safety campaign discourages entry into a clearly restricted hazardous area and promotes protective behavior.,afc5f9003735744667ffb502eb9742ef14d9304683d6118d9b92bc75773bc94e,paired_synthetic_policy_concept
TRAIN-0210,train,safe_warning:restricted_area,safe_warning,Normal/Ignore,The article reports entry into a clearly restricted hazardous area while clearly telling the audience not to copy it.,9b4b9d6bdbe9cbeaab9b3e141fbf8417797f320221b4cecc5bc5c095b8e0d5cf,paired_synthetic_policy_concept
TRAIN-0211,train,professional_controlled:restricted_area,professional_controlled,Normal/Ignore,A qualified team studies entry into a clearly restricted hazardous area inside a controlled setting with protective procedures.,50a87aa0378f9fb10aa041596b535e7ea33ed8abc90401ab58ea84741fa27965,paired_synthetic_policy_concept
TRAIN-0212,train,professional_controlled:restricted_area,professional_controlled,Normal/Ignore,Certified professionals demonstrate risk controls related to entry into a clearly restricted hazardous area at an authorized facility.,c3338d6c5d353e211f790b51320ff45d8f336cd2cdf636734d0b01708f33d7cd,paired_synthetic_policy_concept
TRAIN-0213,train,professional_controlled:restricted_area,professional_controlled,Normal/Ignore,The educational material discusses entry into a clearly restricted hazardous area under trained supervision and prohibits imitation.,d682feab5d71e688b50e6b378310617f50621c7dc1ccadb7592d65596cee2078,paired_synthetic_policy_concept
TRAIN-0214,train,professional_controlled:restricted_area,professional_controlled,Normal/Ignore,A controlled test examines entry into a clearly restricted hazardous area behind protective barriers with emergency staff present.,60c2d901ca1fdbc14b5743a6420bac2a06ced5fea0a1f98c561a438e7685b6a0,paired_synthetic_policy_concept
TRAIN-0215,train,professional_controlled:restricted_area,professional_controlled,Normal/Ignore,Licensed operators address entry into a clearly restricted hazardous area during formal safety training at a restricted site.,4d5523dbe17bdaf4eb18212ecffcef16fcae383a285a828a670151336ee5ef46,paired_synthetic_policy_concept
TRAIN-0216,train,professional_controlled:restricted_area,professional_controlled,Normal/Ignore,The documentary shows professionals managing entry into a clearly restricted hazardous area with permits and exclusion controls.,6b97897714f3e7697be95f100dba4516cd47502c260c31b38636401943ca301b,paired_synthetic_policy_concept
TRAIN-0217,train,dangerous_advocacy:appliance_tampering,dangerous_advocacy,Normal/Ignore,The post urges an untrained viewer to imitate unsafe tampering with a high-energy appliance and presents it as entertainment.,716e4e286abe93b791ac546df5d621038375cfd8640048186518275a5aebad7a,paired_synthetic_policy_concept
TRAIN-0218,train,dangerous_advocacy:appliance_tampering,dangerous_advocacy,Normal/Ignore,A creator encourages the audience to try unsafe tampering with a high-energy appliance without professional supervision.,ff6a7b147f85601f0db412e1243b4de85d2249298205d72a76299bf878f84640,paired_synthetic_policy_concept
TRAIN-0219,train,dangerous_advocacy:appliance_tampering,dangerous_advocacy,Normal/Ignore,The message dares an amateur to attempt unsafe tampering with a high-energy appliance despite the obvious physical risk.,87ca1462049559b7750706bcea37a93b01058d66cf5109632217a1d326ca8799,paired_synthetic_policy_concept
TRAIN-0220,train,dangerous_advocacy:appliance_tampering,dangerous_advocacy,Normal/Ignore,This upload celebrates unsafe tampering with a high-energy appliance and asks viewers to copy the act.,056634cf65f42faaba516fe911d8c6928e53ff8c823ac3ef1c0984259ff5c652,paired_synthetic_policy_concept
TRAIN-0221,train,dangerous_advocacy:appliance_tampering,dangerous_advocacy,Normal/Ignore,The central instruction promotes unsafe tampering with a high-energy appliance while dismissing normal safety controls.,1bef4293ca3bdd9a124c0a16ce617750ee79788316411eb36208397ac3775cf5,paired_synthetic_policy_concept
TRAIN-0222,train,dangerous_advocacy:appliance_tampering,dangerous_advocacy,Normal/Ignore,The speaker treats unsafe tampering with a high-energy appliance as a challenge that ordinary people should repeat.,d451660ac7758df1df9e0e59c166424faab498fe6253c0090c1254ca4a7b4fa8,paired_synthetic_policy_concept
TRAIN-0223,train,safe_warning:appliance_tampering,safe_warning,Normal/Ignore,A safety notice discusses unsafe tampering with a high-energy appliance only to warn people not to imitate it.,569f9cb88f56d83a57030b02683895e49dec8c96e55f943c5db81035b26e192e,paired_synthetic_policy_concept
TRAIN-0224,train,safe_warning:appliance_tampering,safe_warning,Normal/Ignore,The report condemns unsafe tampering with a high-energy appliance and asks viewers to avoid repeating the act.,225a8fa07a57b7ca46b40290beb6d98bea01bed229e5811a22af3129d1bd748e,paired_synthetic_policy_concept
TRAIN-0225,train,safe_warning:appliance_tampering,safe_warning,Normal/Ignore,This prevention lesson explains the risk of unsafe tampering with a high-energy appliance without encouraging participation.,df2df2002bb125420a35231cf652baf0b80a111d5cbdcf964530335a4e4b3eab,paired_synthetic_policy_concept
TRAIN-0226,train,safe_warning:appliance_tampering,safe_warning,Normal/Ignore,The speaker warns that unsafe tampering with a high-energy appliance can cause serious injury and should never be attempted.,d2f92c5729b494a0934cc401b66795c10403de363ba1daa108eb96b853a57ef6,paired_synthetic_policy_concept
TRAIN-0227,train,safe_warning:appliance_tampering,safe_warning,Normal/Ignore,A public safety campaign discourages unsafe tampering with a high-energy appliance and promotes protective behavior.,2576c3cf482e50ca42f8e920aba30367e9998e0e446cadb4a26469ed5a27409d,paired_synthetic_policy_concept
TRAIN-0228,train,safe_warning:appliance_tampering,safe_warning,Normal/Ignore,The article reports unsafe tampering with a high-energy appliance while clearly telling the audience not to copy it.,2ce5c91644bcd1d19492c8d6d26973b5417618d13f2b95bb26812b3013dd01f8,paired_synthetic_policy_concept
TRAIN-0229,train,professional_controlled:appliance_tampering,professional_controlled,Normal/Ignore,A qualified team studies unsafe tampering with a high-energy appliance inside a controlled setting with protective procedures.,dd62f641e82d9f26b452ddc7ae92734ce1f56630b95fd2b5d5519b611d11428e,paired_synthetic_policy_concept
TRAIN-0230,train,professional_controlled:appliance_tampering,professional_controlled,Normal/Ignore,Certified professionals demonstrate risk controls related to unsafe tampering with a high-energy appliance at an authorized facility.,6757bf9e40f7a0b2c73944bd07f65e47fd9fb11b40c4705d59cb429ca6a71448,paired_synthetic_policy_concept
TRAIN-0231,train,professional_controlled:appliance_tampering,professional_controlled,Normal/Ignore,The educational material discusses unsafe tampering with a high-energy appliance under trained supervision and prohibits imitation.,da6d14c183b6030e9c19144bbd3231c6fe646da2833c406b4a948d4136b52938,paired_synthetic_policy_concept
TRAIN-0232,train,professional_controlled:appliance_tampering,professional_controlled,Normal/Ignore,A controlled test examines unsafe tampering with a high-energy appliance behind protective barriers with emergency staff present.,dc89b29df617e3bedcb47fbaa5d11b17f0a913268d2ae1de5b97abf8c33881a3,paired_synthetic_policy_concept
TRAIN-0233,train,professional_controlled:appliance_tampering,professional_controlled,Normal/Ignore,Licensed operators address unsafe tampering with a high-energy appliance during formal safety training at a restricted site.,26dcc2df06a31afeef0083258b256f2e1488aebff8093c7931de7ddfe9faa402,paired_synthetic_policy_concept
TRAIN-0234,train,professional_controlled:appliance_tampering,professional_controlled,Normal/Ignore,The documentary shows professionals managing unsafe tampering with a high-energy appliance with permits and exclusion controls.,ece89ed331a4a7b13573a514afd2ae2add13adaa1c000a14503bad80a4325fbe,paired_synthetic_policy_concept
TRAIN-0235,train,dangerous_advocacy:special_effect,dangerous_advocacy,Normal/Ignore,The post urges an untrained viewer to imitate an uncontrolled imitation of a hazardous special effect and presents it as entertainment.,f6cd878b9525101b7c6073aaf5ce021effdc948157d375f54d5f7f189a9dbcca,paired_synthetic_policy_concept
TRAIN-0236,train,dangerous_advocacy:special_effect,dangerous_advocacy,Normal/Ignore,A creator encourages the audience to try an uncontrolled imitation of a hazardous special effect without professional supervision.,c253cdfb3c8dfac94ccc736f3aecf95ff3fbfa7d66bddda9a327befbbac0f30f,paired_synthetic_policy_concept
TRAIN-0237,train,dangerous_advocacy:special_effect,dangerous_advocacy,Normal/Ignore,The message dares an amateur to attempt an uncontrolled imitation of a hazardous special effect despite the obvious physical risk.,21caf9586844a58e0a146184d706efed11e11b0b71257165bb7a06990f5be743,paired_synthetic_policy_concept
TRAIN-0238,train,dangerous_advocacy:special_effect,dangerous_advocacy,Normal/Ignore,This upload celebrates an uncontrolled imitation of a hazardous special effect and asks viewers to copy the act.,40788cfe043203792f975e7f69b7fab84214f201fb3a506c8906d928b8cc0bc4,paired_synthetic_policy_concept
TRAIN-0239,train,dangerous_advocacy:special_effect,dangerous_advocacy,Normal/Ignore,The central instruction promotes an uncontrolled imitation of a hazardous special effect while dismissing normal safety controls.,255695279472b6cbe4d8b4e3f12d9171f8b8741126499e8488673ee9351e9558,paired_synthetic_policy_concept
TRAIN-0240,train,dangerous_advocacy:special_effect,dangerous_advocacy,Normal/Ignore,The speaker treats an uncontrolled imitation of a hazardous special effect as a challenge that ordinary people should repeat.,6bc9ffb0fce06566b23a9a39851fd5266e0e1177c4346775f39d50a214c47afd,paired_synthetic_policy_concept
TRAIN-0241,train,safe_warning:special_effect,safe_warning,Normal/Ignore,A safety notice discusses an uncontrolled imitation of a hazardous special effect only to warn people not to imitate it.,eb178b89521d80eda2ff1ec03bed1cf5e84b52c1752240f56fa97be13f00fb9c,paired_synthetic_policy_concept
TRAIN-0242,train,safe_warning:special_effect,safe_warning,Normal/Ignore,The report condemns an uncontrolled imitation of a hazardous special effect and asks viewers to avoid repeating the act.,3445ceeb7df60dac1b6ed21f7d14dd7dabfb4e424995770106ee51d1545b98fc,paired_synthetic_policy_concept
TRAIN-0243,train,safe_warning:special_effect,safe_warning,Normal/Ignore,This prevention lesson explains the risk of an uncontrolled imitation of a hazardous special effect without encouraging participation.,cc8ed7648fb388933ee8e8d038cb1c356742b41c6c4c9c4d6239add63477b560,paired_synthetic_policy_concept
TRAIN-0244,train,safe_warning:special_effect,safe_warning,Normal/Ignore,The speaker warns that an uncontrolled imitation of a hazardous special effect can cause serious injury and should never be attempted.,2720b9d35ef7838fe4a7e1a941f93288b2ddb12309d88dd6aff4e4f274e2cb44,paired_synthetic_policy_concept
TRAIN-0245,train,safe_warning:special_effect,safe_warning,Normal/Ignore,A public safety campaign discourages an uncontrolled imitation of a hazardous special effect and promotes protective behavior.,370998308f277ea9c09215cae13cae6972f642b0fe53a8d9c4876f3f1323a058,paired_synthetic_policy_concept
TRAIN-0246,train,safe_warning:special_effect,safe_warning,Normal/Ignore,The article reports an uncontrolled imitation of a hazardous special effect while clearly telling the audience not to copy it.,3b260c53e2224c62d8a74e89c821237be6931fb863b614d0a5842293428fbcda,paired_synthetic_policy_concept
TRAIN-0247,train,professional_controlled:special_effect,professional_controlled,Normal/Ignore,A qualified team studies an uncontrolled imitation of a hazardous special effect inside a controlled setting with protective procedures.,cf846e537b6f77ef3257c884e2d6770da834c4bef53ffffd483ffae6ee069218,paired_synthetic_policy_concept
TRAIN-0248,train,professional_controlled:special_effect,professional_controlled,Normal/Ignore,Certified professionals demonstrate risk controls related to an uncontrolled imitation of a hazardous special effect at an authorized facility.,399ed54bb25415257055a7ab1ad8bfd4b30b45f305f76ce466099e6614892756,paired_synthetic_policy_concept
TRAIN-0249,train,professional_controlled:special_effect,professional_controlled,Normal/Ignore,The educational material discusses an uncontrolled imitation of a hazardous special effect under trained supervision and prohibits imitation.,b1ebdf42a72d6a1668160b0c0459303db4c969ea32b4c36550f7559154788c65,paired_synthetic_policy_concept
TRAIN-0250,train,professional_controlled:special_effect,professional_controlled,Normal/Ignore,A controlled test examines an uncontrolled imitation of a hazardous special effect behind protective barriers with emergency staff present.,7ddd38348648d9a88baef0bb5425273d4d4b6c25f1e05e429ea5c1159b5025c5,paired_synthetic_policy_concept
TRAIN-0251,train,professional_controlled:special_effect,professional_controlled,Normal/Ignore,Licensed operators address an uncontrolled imitation of a hazardous special effect during formal safety training at a restricted site.,d2fcf63967fe78ea32e04032b44cca971ead8d90b5521f66785a46279dd8f7de,paired_synthetic_policy_concept
TRAIN-0252,train,professional_controlled:special_effect,professional_controlled,Normal/Ignore,The documentary shows professionals managing an uncontrolled imitation of a hazardous special effect with permits and exclusion controls.,a0b24c39905ca5ac07428f3bdfd15384da7eb4e70704e41bcd283ad0322494ef,paired_synthetic_policy_concept
TRAIN-0253,train,dangerous_advocacy:corrosive_material,dangerous_advocacy,Normal/Ignore,The post urges an untrained viewer to imitate unprotected handling of a corrosive material and presents it as entertainment.,0e74fc15fe4bc2a2b65c72da4391dd7bd1e41fc34230305a5a6e47a9a266a924,paired_synthetic_policy_concept
TRAIN-0254,train,dangerous_advocacy:corrosive_material,dangerous_advocacy,Normal/Ignore,A creator encourages the audience to try unprotected handling of a corrosive material without professional supervision.,e1604d1a534574eefde5358fa663886a6eade4539b593fc9acb9b44c0b70ce6f,paired_synthetic_policy_concept
TRAIN-0255,train,dangerous_advocacy:corrosive_material,dangerous_advocacy,Normal/Ignore,The message dares an amateur to attempt unprotected handling of a corrosive material despite the obvious physical risk.,dec37c86d96f27502b0de692fd585619a2be786e65efcc8e9e6eb20324ef3997,paired_synthetic_policy_concept
TRAIN-0256,train,dangerous_advocacy:corrosive_material,dangerous_advocacy,Normal/Ignore,This upload celebrates unprotected handling of a corrosive material and asks viewers to copy the act.,c8e09356c12ff9ad0a84d6d769666a567ad598fd641fa7cf7ddc07ab2bcb6595,paired_synthetic_policy_concept
TRAIN-0257,train,dangerous_advocacy:corrosive_material,dangerous_advocacy,Normal/Ignore,The central instruction promotes unprotected handling of a corrosive material while dismissing normal safety controls.,02b185c8a61a0b480568b090e88510e7b31616270bbffc9068c42f80edc96996,paired_synthetic_policy_concept
TRAIN-0258,train,dangerous_advocacy:corrosive_material,dangerous_advocacy,Normal/Ignore,The speaker treats unprotected handling of a corrosive material as a challenge that ordinary people should repeat.,8f4393cbcb2d715c81866a7cbc6e3d3c22163acef8b9aaec010d2b7eca7637e6,paired_synthetic_policy_concept
TRAIN-0259,train,safe_warning:corrosive_material,safe_warning,Normal/Ignore,A safety notice discusses unprotected handling of a corrosive material only to warn people not to imitate it.,9ac0ea665d3d1fc9efe484de595956862b65bd4a21c9ee5c60615881696e37b8,paired_synthetic_policy_concept
TRAIN-0260,train,safe_warning:corrosive_material,safe_warning,Normal/Ignore,The report condemns unprotected handling of a corrosive material and asks viewers to avoid repeating the act.,257eebc0ea68bd8a1c4d5b5e17cb0eee2598e4a8ef30f52a8dfbe483bd6a0530,paired_synthetic_policy_concept
TRAIN-0261,train,safe_warning:corrosive_material,safe_warning,Normal/Ignore,This prevention lesson explains the risk of unprotected handling of a corrosive material without encouraging participation.,ac82759be11c51ed26817ad74b2d4f86cb4e05f32dd375f2ef1048fb63c9a751,paired_synthetic_policy_concept
TRAIN-0262,train,safe_warning:corrosive_material,safe_warning,Normal/Ignore,The speaker warns that unprotected handling of a corrosive material can cause serious injury and should never be attempted.,6d68fdb61437c13e8846c527afd36d4cb8d944304888a9c957ac98031900d69d,paired_synthetic_policy_concept
TRAIN-0263,train,safe_warning:corrosive_material,safe_warning,Normal/Ignore,A public safety campaign discourages unprotected handling of a corrosive material and promotes protective behavior.,31777e8c03802d77a6a89508d6661826dc085e8b8fb265bdd1a2b43fdcca1917,paired_synthetic_policy_concept
TRAIN-0264,train,safe_warning:corrosive_material,safe_warning,Normal/Ignore,The article reports unprotected handling of a corrosive material while clearly telling the audience not to copy it.,c9317130478e67b5ce6a2835bfb87176bf5c5ed7c17eb604021237a3c178df57,paired_synthetic_policy_concept
TRAIN-0265,train,professional_controlled:corrosive_material,professional_controlled,Normal/Ignore,A qualified team studies unprotected handling of a corrosive material inside a controlled setting with protective procedures.,4261d1c04dec6f7b504ece5c0bccac078d0bcbba2685801588bd4e6ef99755da,paired_synthetic_policy_concept
TRAIN-0266,train,professional_controlled:corrosive_material,professional_controlled,Normal/Ignore,Certified professionals demonstrate risk controls related to unprotected handling of a corrosive material at an authorized facility.,ce3df61e0220c293e140b8c1d6ab6d3eec1f6b4042aad6483592723c49542263,paired_synthetic_policy_concept
TRAIN-0267,train,professional_controlled:corrosive_material,professional_controlled,Normal/Ignore,The educational material discusses unprotected handling of a corrosive material under trained supervision and prohibits imitation.,6acec0223b0918f87ee74ab84cdc97991c1d795f9ab2f5d37e1c70823d88c431,paired_synthetic_policy_concept
TRAIN-0268,train,professional_controlled:corrosive_material,professional_controlled,Normal/Ignore,A controlled test examines unprotected handling of a corrosive material behind protective barriers with emergency staff present.,bbd209319d2efc0ee823cde34a3ac2bc22e62ec0c550d2cdbb4d3365ea1e4a11,paired_synthetic_policy_concept
TRAIN-0269,train,professional_controlled:corrosive_material,professional_controlled,Normal/Ignore,Licensed operators address unprotected handling of a corrosive material during formal safety training at a restricted site.,f0b759c89f1003c07e9f9efea563fe32afdb036fdf9592ff7d371ec7b269eca6,paired_synthetic_policy_concept
TRAIN-0270,train,professional_controlled:corrosive_material,professional_controlled,Normal/Ignore,The documentary shows professionals managing unprotected handling of a corrosive material with permits and exclusion controls.,a52b9e0c26daa2158aa78e961bc6c2902d1bbbd715963e556e1acb2c6c8a7efe,paired_synthetic_policy_concept
TRAIN-0271,train,dangerous_advocacy:untrained_rescue,dangerous_advocacy,Normal/Ignore,The post urges an untrained viewer to imitate an improvised rescue attempt that endangers additional people and presents it as entertainment.,8a769a1727eef2aa633a8180bb9b62e155aab351538a97e98d16417d631d2dc9,paired_synthetic_policy_concept
TRAIN-0272,train,dangerous_advocacy:untrained_rescue,dangerous_advocacy,Normal/Ignore,A creator encourages the audience to try an improvised rescue attempt that endangers additional people without professional supervision.,f342737a8280942323762d1c91df4f76fee81aea03b79af1aa03f750d7fbf5ad,paired_synthetic_policy_concept
TRAIN-0273,train,dangerous_advocacy:untrained_rescue,dangerous_advocacy,Normal/Ignore,The message dares an amateur to attempt an improvised rescue attempt that endangers additional people despite the obvious physical risk.,13bb9befb0df37eaedfe9f33977d6d1a9f6cf7c5c1d83f1663dcf00d394edb05,paired_synthetic_policy_concept
TRAIN-0274,train,dangerous_advocacy:untrained_rescue,dangerous_advocacy,Normal/Ignore,This upload celebrates an improvised rescue attempt that endangers additional people and asks viewers to copy the act.,43bb71dbbfbc6cf9dcbbfeb3827f2bd0c0f6bda8a084dbedcf638d27e3db5844,paired_synthetic_policy_concept
TRAIN-0275,train,dangerous_advocacy:untrained_rescue,dangerous_advocacy,Normal/Ignore,The central instruction promotes an improvised rescue attempt that endangers additional people while dismissing normal safety controls.,33ccb29c4840e6d2a6979c8a970c0359639d64631cc04fb87c8094429c078748,paired_synthetic_policy_concept
TRAIN-0276,train,dangerous_advocacy:untrained_rescue,dangerous_advocacy,Normal/Ignore,The speaker treats an improvised rescue attempt that endangers additional people as a challenge that ordinary people should repeat.,d4db3693b0aa6dd82d434de18615d9b59af4dfb92ed992309217ed0e1f60b87d,paired_synthetic_policy_concept
TRAIN-0277,train,safe_warning:untrained_rescue,safe_warning,Normal/Ignore,A safety notice discusses an improvised rescue attempt that endangers additional people only to warn people not to imitate it.,6a606a0036cab9d1b16c00d496310ba105931c002524ca16406e2cd4a2febcef,paired_synthetic_policy_concept
TRAIN-0278,train,safe_warning:untrained_rescue,safe_warning,Normal/Ignore,The report condemns an improvised rescue attempt that endangers additional people and asks viewers to avoid repeating the act.,198d162915e47984dd56c92c869079ecb5a4c56cb0ea5c101aae6775fe6811ce,paired_synthetic_policy_concept
TRAIN-0279,train,safe_warning:untrained_rescue,safe_warning,Normal/Ignore,This prevention lesson explains the risk of an improvised rescue attempt that endangers additional people without encouraging participation.,5ee34aa4a4f2f6d0ab4383d31be1733de030abb25d4142b78de7c418d7ab045f,paired_synthetic_policy_concept
TRAIN-0280,train,safe_warning:untrained_rescue,safe_warning,Normal/Ignore,The speaker warns that an improvised rescue attempt that endangers additional people can cause serious injury and should never be attempted.,029f78acc3b2ccf3beac80071147d16ac7d1981ff7050ebed022436771c123b2,paired_synthetic_policy_concept
TRAIN-0281,train,safe_warning:untrained_rescue,safe_warning,Normal/Ignore,A public safety campaign discourages an improvised rescue attempt that endangers additional people and promotes protective behavior.,61c0640977b51d169fce8edfc499ad343b6c84b898074fa5e314cad59c09022e,paired_synthetic_policy_concept
TRAIN-0282,train,safe_warning:untrained_rescue,safe_warning,Normal/Ignore,The article reports an improvised rescue attempt that endangers additional people while clearly telling the audience not to copy it.,79fcfb5e0876600fdf12d62d1d046f9fed0c65ad91b42325f80569cb1014868a,paired_synthetic_policy_concept
TRAIN-0283,train,professional_controlled:untrained_rescue,professional_controlled,Normal/Ignore,A qualified team studies an improvised rescue attempt that endangers additional people inside a controlled setting with protective procedures.,22ddc0291259921ba0593471080d1238fe98440cead3c037949a88018577fb9d,paired_synthetic_policy_concept
TRAIN-0284,train,professional_controlled:untrained_rescue,professional_controlled,Normal/Ignore,Certified professionals demonstrate risk controls related to an improvised rescue attempt that endangers additional people at an authorized facility.,795ce193d71000a2068e98c06739fb10cf717ff2fc3e87061525c07c32421b1b,paired_synthetic_policy_concept
TRAIN-0285,train,professional_controlled:untrained_rescue,professional_controlled,Normal/Ignore,The educational material discusses an improvised rescue attempt that endangers additional people under trained supervision and prohibits imitation.,7136c0f06d793ad90fce3f67224aa0aa785869cac40dc5f0b8a7a595ff545a52,paired_synthetic_policy_concept
TRAIN-0286,train,professional_controlled:untrained_rescue,professional_controlled,Normal/Ignore,A controlled test examines an improvised rescue attempt that endangers additional people behind protective barriers with emergency staff present.,eb0ec50eef4121005094ba4ed89be19aa014bb8ad6bc0f3ef9ca7261a5edac78,paired_synthetic_policy_concept
TRAIN-0287,train,professional_controlled:untrained_rescue,professional_controlled,Normal/Ignore,Licensed operators address an improvised rescue attempt that endangers additional people during formal safety training at a restricted site.,c2d2703a2dd3065815ffb03f1d9ac081e4f666a931d201818500fb4bad3a162e,paired_synthetic_policy_concept
TRAIN-0288,train,professional_controlled:untrained_rescue,professional_controlled,Normal/Ignore,The documentary shows professionals managing an improvised rescue attempt that endangers additional people with permits and exclusion controls.,8c2e598b1c3e2404b220bea3c5be6dcf5b6a15bca8b375eef8fd95e8f918b943,paired_synthetic_policy_concept
TRAIN-0289,train,dangerous_advocacy:lifting_system,dangerous_advocacy,Normal/Ignore,The post urges an untrained viewer to imitate unsafe interference with active lifting equipment and presents it as entertainment.,6a066ebcbb84df8bdeaa4c4e29e39e894a73390b6d8dc974af0db54dbcb12344,paired_synthetic_policy_concept
TRAIN-0290,train,dangerous_advocacy:lifting_system,dangerous_advocacy,Normal/Ignore,A creator encourages the audience to try unsafe interference with active lifting equipment without professional supervision.,967f18f356e9242fb76bee519e031b16633c9e78b8a59e0668913e23d49ecd33,paired_synthetic_policy_concept
TRAIN-0291,train,dangerous_advocacy:lifting_system,dangerous_advocacy,Normal/Ignore,The message dares an amateur to attempt unsafe interference with active lifting equipment despite the obvious physical risk.,57cde59f2f648d8b12adb000cffd4bd4e7a14c6a00e476afd5f77f94c64ac1bf,paired_synthetic_policy_concept
TRAIN-0292,train,dangerous_advocacy:lifting_system,dangerous_advocacy,Normal/Ignore,This upload celebrates unsafe interference with active lifting equipment and asks viewers to copy the act.,2463cfc08041a35617a5ffee7e2489d530ce378a107a5a38d17ef585eb3d658f,paired_synthetic_policy_concept
TRAIN-0293,train,dangerous_advocacy:lifting_system,dangerous_advocacy,Normal/Ignore,The central instruction promotes unsafe interference with active lifting equipment while dismissing normal safety controls.,9b4e1c52e7e7531c9ae4883608cf79cf09bfda3193a12a956882ae3bc6d7ec68,paired_synthetic_policy_concept
TRAIN-0294,train,dangerous_advocacy:lifting_system,dangerous_advocacy,Normal/Ignore,The speaker treats unsafe interference with active lifting equipment as a challenge that ordinary people should repeat.,aa805cc97708ab829230e5411f6b88c2f8c62bf5d0b593ea43a13752b837aef6,paired_synthetic_policy_concept
TRAIN-0295,train,safe_warning:lifting_system,safe_warning,Normal/Ignore,A safety notice discusses unsafe interference with active lifting equipment only to warn people not to imitate it.,cbc225a6903dcb16be0a5d145287e9a6e7a2f6afa54d3ae6148205e5fa748763,paired_synthetic_policy_concept
TRAIN-0296,train,safe_warning:lifting_system,safe_warning,Normal/Ignore,The report condemns unsafe interference with active lifting equipment and asks viewers to avoid repeating the act.,4af19b7eb7190d4160ac6641ed18e6b906a9e0bda178d260b3014e72f18658e4,paired_synthetic_policy_concept
TRAIN-0297,train,safe_warning:lifting_system,safe_warning,Normal/Ignore,This prevention lesson explains the risk of unsafe interference with active lifting equipment without encouraging participation.,7d430cd0f01e780d7596557e631ba4b1dec51ecff93409be8066f0b3b985498b,paired_synthetic_policy_concept
TRAIN-0298,train,safe_warning:lifting_system,safe_warning,Normal/Ignore,The speaker warns that unsafe interference with active lifting equipment can cause serious injury and should never be attempted.,5df6b51c83584f0b0424241af2a8bc5e720a0880aa3baf8b924648f8c7f70619,paired_synthetic_policy_concept
TRAIN-0299,train,safe_warning:lifting_system,safe_warning,Normal/Ignore,A public safety campaign discourages unsafe interference with active lifting equipment and promotes protective behavior.,3a5bbb3e29fc7e6bcd324697298385c81c4e9db0c2c2c4c4e77a48741d0bf350,paired_synthetic_policy_concept
TRAIN-0300,train,safe_warning:lifting_system,safe_warning,Normal/Ignore,The article reports unsafe interference with active lifting equipment while clearly telling the audience not to copy it.,d7dfb5022984a4d6c67d951361ddb0a52c11c6bc0aa8545120cfd410b8ede8d2,paired_synthetic_policy_concept
TRAIN-0301,train,professional_controlled:lifting_system,professional_controlled,Normal/Ignore,A qualified team studies unsafe interference with active lifting equipment inside a controlled setting with protective procedures.,8d2cab740d95ab4278b53f91af7c8801713ad35d5d3bc1397329fe640d0a0411,paired_synthetic_policy_concept
TRAIN-0302,train,professional_controlled:lifting_system,professional_controlled,Normal/Ignore,Certified professionals demonstrate risk controls related to unsafe interference with active lifting equipment at an authorized facility.,1341e4e1afc34d4d529f0c39585343d52ef40e0498200c089b0f17a62a6a1995,paired_synthetic_policy_concept
TRAIN-0303,train,professional_controlled:lifting_system,professional_controlled,Normal/Ignore,The educational material discusses unsafe interference with active lifting equipment under trained supervision and prohibits imitation.,aa99104e9a46d76213b945756c2bacf8ab7ecc7e42ee5d0205fc4a4c0d209b42,paired_synthetic_policy_concept
TRAIN-0304,train,professional_controlled:lifting_system,professional_controlled,Normal/Ignore,A controlled test examines unsafe interference with active lifting equipment behind protective barriers with emergency staff present.,61862a83b4272aa4b05f8cc64c6ca152d2117f1fdaf490670962eab6d6698307,paired_synthetic_policy_concept
TRAIN-0305,train,professional_controlled:lifting_system,professional_controlled,Normal/Ignore,Licensed operators address unsafe interference with active lifting equipment during formal safety training at a restricted site.,f147ed699461888c7d2d49949997da0aca3e2cd8da1c67f0688a8f14056af3c5,paired_synthetic_policy_concept
TRAIN-0306,train,professional_controlled:lifting_system,professional_controlled,Normal/Ignore,The documentary shows professionals managing unsafe interference with active lifting equipment with permits and exclusion controls.,8c08d65360f578b6854699d3c2dff02fcab8c8b6ec615ce1aaa0b9e41de22e69,paired_synthetic_policy_concept
TRAIN-0307,train,dangerous_advocacy:bystander_prank,dangerous_advocacy,Normal/Ignore,The post urges an untrained viewer to imitate a prank that exposes unsuspecting bystanders to bodily harm and presents it as entertainment.,fc64be68c5c86c3eed4edfa21caa46a219b4c21fb931817c3ab47e18a63f62f2,paired_synthetic_policy_concept
