record_id,group,text,expected_category,existing_category,existing_action,existing_review
FICTION_HISTORY_RESEARCH_AND_QUOTATION-030,fiction_history_research_and_quotation,A documentary studies a paid sexual service as a case study and contains no transaction. RC2 case 30.,Normal/Ignore,Normal/Ignore,Allow,False
FICTION_HISTORY_RESEARCH_AND_QUOTATION-031,fiction_history_research_and_quotation,"A screenplay uses controlled substances in a dramatic reenactment, not a live offer. RC2 case 31.",Normal/Ignore,Normal/Ignore,Allow,False
FICTION_HISTORY_RESEARCH_AND_QUOTATION-032,fiction_history_research_and_quotation,"A screenplay uses an unlicensed firearm in a dramatic reenactment, not a live offer. RC2 case 32.",Normal/Ignore,Normal/Ignore,Allow,False
FICTION_HISTORY_RESEARCH_AND_QUOTATION-033,fiction_history_research_and_quotation,"A screenplay uses illegal betting in a dramatic reenactment, not a live offer. RC2 case 33.",Normal/Ignore,Normal/Ignore,Allow,False
FICTION_HISTORY_RESEARCH_AND_QUOTATION-034,fiction_history_research_and_quotation,"A screenplay uses a forged passport in a dramatic reenactment, not a live offer. RC2 case 34.",Normal/Ignore,Normal/Ignore,Allow,False
FICTION_HISTORY_RESEARCH_AND_QUOTATION-035,fiction_history_research_and_quotation,"A screenplay uses a paid sexual service in a dramatic reenactment, not a live offer. RC2 case 35.",Normal/Ignore,Normal/Ignore,Allow,False
FICTION_HISTORY_RESEARCH_AND_QUOTATION-036,fiction_history_research_and_quotation,A museum exhibit documents controlled substances for prevention and does not facilitate it. RC2 case 36.,Normal/Ignore,Normal/Ignore,Allow,False
FICTION_HISTORY_RESEARCH_AND_QUOTATION-037,fiction_history_research_and_quotation,A museum exhibit documents an unlicensed firearm for prevention and does not facilitate it. RC2 case 37.,Normal/Ignore,Normal/Ignore,Allow,False
FICTION_HISTORY_RESEARCH_AND_QUOTATION-038,fiction_history_research_and_quotation,A museum exhibit documents illegal betting for prevention and does not facilitate it. RC2 case 38.,Normal/Ignore,Normal/Ignore,Allow,False
FICTION_HISTORY_RESEARCH_AND_QUOTATION-039,fiction_history_research_and_quotation,A museum exhibit documents a forged passport for prevention and does not facilitate it. RC2 case 39.,Normal/Ignore,Normal/Ignore,Allow,False
FICTION_HISTORY_RESEARCH_AND_QUOTATION-040,fiction_history_research_and_quotation,A museum exhibit documents a paid sexual service for prevention and does not facilitate it. RC2 case 40.,Normal/Ignore,Normal/Ignore,Allow,False
LEGITIMATE_JOBS_COMMERCE_AND_PROFESSIONAL_CONTEXT-001,legitimate_jobs_commerce_and_professional_context,Microsoft job recruitment appears in an ordinary lawful announcement. RC2 case 1.,Normal/Ignore,Normal/Ignore,Allow,False
LEGITIMATE_JOBS_COMMERCE_AND_PROFESSIONAL_CONTEXT-002,legitimate_jobs_commerce_and_professional_context,a licensed pharmacy selling approved medicine appears in an ordinary lawful announcement. RC2 case 2.,Normal/Ignore,Normal/Ignore,Allow,False
LEGITIMATE_JOBS_COMMERCE_AND_PROFESSIONAL_CONTEXT-003,legitimate_jobs_commerce_and_professional_context,an authorized retailer appears in an ordinary lawful announcement. RC2 case 3.,Normal/Ignore,Normal/Ignore,Allow,False
LEGITIMATE_JOBS_COMMERCE_AND_PROFESSIONAL_CONTEXT-004,legitimate_jobs_commerce_and_professional_context,a licensed sporting event appears in an ordinary lawful announcement. RC2 case 4.,Normal/Ignore,Normal/Ignore,Allow,False
LEGITIMATE_JOBS_COMMERCE_AND_PROFESSIONAL_CONTEXT-005,legitimate_jobs_commerce_and_professional_context,a museum exhibition appears in an ordinary lawful announcement. RC2 case 5.,Normal/Ignore,Normal/Ignore,Allow,False
LEGITIMATE_JOBS_COMMERCE_AND_PROFESSIONAL_CONTEXT-006,legitimate_jobs_commerce_and_professional_context,a film prop appears in an ordinary lawful announcement. RC2 case 6.,Normal/Ignore,Normal/Ignore,Allow,False
LEGITIMATE_JOBS_COMMERCE_AND_PROFESSIONAL_CONTEXT-007,legitimate_jobs_commerce_and_professional_context,a lawful training range appears in an ordinary lawful announcement. RC2 case 7.,Normal/Ignore,Normal/Ignore,Allow,False
LEGITIMATE_JOBS_COMMERCE_AND_PROFESSIONAL_CONTEXT-008,legitimate_jobs_commerce_and_professional_context,professional compliance review appears in an ordinary lawful announcement. RC2 case 8.,Normal/Ignore,Normal/Ignore,Allow,False
LEGITIMATE_JOBS_COMMERCE_AND_PROFESSIONAL_CONTEXT-009,legitimate_jobs_commerce_and_professional_context,A verified organization publishes neutral information about Microsoft job recruitment. RC2 case 9.,Normal/Ignore,Normal/Ignore,Allow,False
LEGITIMATE_JOBS_COMMERCE_AND_PROFESSIONAL_CONTEXT-010,legitimate_jobs_commerce_and_professional_context,A verified organization publishes neutral information about a licensed pharmacy selling approved medicine. RC2 case 10.,Normal/Ignore,Normal/Ignore,Allow,False
LEGITIMATE_JOBS_COMMERCE_AND_PROFESSIONAL_CONTEXT-011,legitimate_jobs_commerce_and_professional_context,A verified organization publishes neutral information about an authorized retailer. RC2 case 11.,Normal/Ignore,Normal/Ignore,Allow,False
LEGITIMATE_JOBS_COMMERCE_AND_PROFESSIONAL_CONTEXT-012,legitimate_jobs_commerce_and_professional_context,A verified organization publishes neutral information about a licensed sporting event. RC2 case 12.,Normal/Ignore,Normal/Ignore,Allow,False
LEGITIMATE_JOBS_COMMERCE_AND_PROFESSIONAL_CONTEXT-013,legitimate_jobs_commerce_and_professional_context,A verified organization publishes neutral information about a museum exhibition. RC2 case 13.,Normal/Ignore,Normal/Ignore,Allow,False
LEGITIMATE_JOBS_COMMERCE_AND_PROFESSIONAL_CONTEXT-014,legitimate_jobs_commerce_and_professional_context,A verified organization publishes neutral information about a film prop. RC2 case 14.,Normal/Ignore,Normal/Ignore,Allow,False
LEGITIMATE_JOBS_COMMERCE_AND_PROFESSIONAL_CONTEXT-015,legitimate_jobs_commerce_and_professional_context,A verified organization publishes neutral information about a lawful training range. RC2 case 15.,Normal/Ignore,Normal/Ignore,Allow,False
LEGITIMATE_JOBS_COMMERCE_AND_PROFESSIONAL_CONTEXT-016,legitimate_jobs_commerce_and_professional_context,A verified organization publishes neutral information about professional compliance review. RC2 case 16.,Normal/Ignore,Normal/Ignore,Allow,False
LEGITIMATE_JOBS_COMMERCE_AND_PROFESSIONAL_CONTEXT-017,legitimate_jobs_commerce_and_professional_context,This page describes Microsoft job recruitment without any prohibited transaction. RC2 case 17.,Normal/Ignore,Normal/Ignore,Allow,False
LEGITIMATE_JOBS_COMMERCE_AND_PROFESSIONAL_CONTEXT-018,legitimate_jobs_commerce_and_professional_context,This page describes a licensed pharmacy selling approved medicine without any prohibited transaction. RC2 case 18.,Normal/Ignore,Normal/Ignore,Allow,False
LEGITIMATE_JOBS_COMMERCE_AND_PROFESSIONAL_CONTEXT-019,legitimate_jobs_commerce_and_professional_context,This page describes an authorized retailer without any prohibited transaction. RC2 case 19.,Normal/Ignore,Normal/Ignore,Allow,False
LEGITIMATE_JOBS_COMMERCE_AND_PROFESSIONAL_CONTEXT-020,legitimate_jobs_commerce_and_professional_context,This page describes a licensed sporting event without any prohibited transaction. RC2 case 20.,Normal/Ignore,Normal/Ignore,Allow,False
LEGITIMATE_JOBS_COMMERCE_AND_PROFESSIONAL_CONTEXT-021,legitimate_jobs_commerce_and_professional_context,This page describes a museum exhibition without any prohibited transaction. RC2 case 21.,Normal/Ignore,Normal/Ignore,Allow,False
LEGITIMATE_JOBS_COMMERCE_AND_PROFESSIONAL_CONTEXT-022,legitimate_jobs_commerce_and_professional_context,This page describes a film prop without any prohibited transaction. RC2 case 22.,Normal/Ignore,Normal/Ignore,Allow,False
LEGITIMATE_JOBS_COMMERCE_AND_PROFESSIONAL_CONTEXT-023,legitimate_jobs_commerce_and_professional_context,This page describes a lawful training range without any prohibited transaction. RC2 case 23.,Normal/Ignore,Normal/Ignore,Allow,False
LEGITIMATE_JOBS_COMMERCE_AND_PROFESSIONAL_CONTEXT-024,legitimate_jobs_commerce_and_professional_context,This page describes professional compliance review without any prohibited transaction. RC2 case 24.,Normal/Ignore,Normal/Ignore,Allow,False
LEGITIMATE_JOBS_COMMERCE_AND_PROFESSIONAL_CONTEXT-025,legitimate_jobs_commerce_and_professional_context,The notice concerns Microsoft job recruitment in a regulated professional context. RC2 case 25.,Normal/Ignore,Normal/Ignore,Allow,False
LEGITIMATE_JOBS_COMMERCE_AND_PROFESSIONAL_CONTEXT-026,legitimate_jobs_commerce_and_professional_context,The notice concerns a licensed pharmacy selling approved medicine in a regulated professional context. RC2 case 26.,Normal/Ignore,Normal/Ignore,Allow,False
LEGITIMATE_JOBS_COMMERCE_AND_PROFESSIONAL_CONTEXT-027,legitimate_jobs_commerce_and_professional_context,The notice concerns an authorized retailer in a regulated professional context. RC2 case 27.,Normal/Ignore,Normal/Ignore,Allow,False
LEGITIMATE_JOBS_COMMERCE_AND_PROFESSIONAL_CONTEXT-028,legitimate_jobs_commerce_and_professional_context,The notice concerns a licensed sporting event in a regulated professional context. RC2 case 28.,Normal/Ignore,Normal/Ignore,Allow,False
LEGITIMATE_JOBS_COMMERCE_AND_PROFESSIONAL_CONTEXT-029,legitimate_jobs_commerce_and_professional_context,The notice concerns a museum exhibition in a regulated professional context. RC2 case 29.,Normal/Ignore,Normal/Ignore,Allow,False
LEGITIMATE_JOBS_COMMERCE_AND_PROFESSIONAL_CONTEXT-030,legitimate_jobs_commerce_and_professional_context,The notice concerns a film prop in a regulated professional context. RC2 case 30.,Normal/Ignore,Normal/Ignore,Allow,False
LEGITIMATE_JOBS_COMMERCE_AND_PROFESSIONAL_CONTEXT-031,legitimate_jobs_commerce_and_professional_context,The notice concerns a lawful training range in a regulated professional context. RC2 case 31.,Normal/Ignore,Normal/Ignore,Allow,False
LEGITIMATE_JOBS_COMMERCE_AND_PROFESSIONAL_CONTEXT-032,legitimate_jobs_commerce_and_professional_context,The notice concerns professional compliance review in a regulated professional context. RC2 case 32.,Normal/Ignore,Normal/Ignore,Allow,False
LEGITIMATE_JOBS_COMMERCE_AND_PROFESSIONAL_CONTEXT-033,legitimate_jobs_commerce_and_professional_context,An educational page explains Microsoft job recruitment. RC2 case 33.,Normal/Ignore,Normal/Ignore,Allow,False
LEGITIMATE_JOBS_COMMERCE_AND_PROFESSIONAL_CONTEXT-034,legitimate_jobs_commerce_and_professional_context,An educational page explains a licensed pharmacy selling approved medicine. RC2 case 34.,Normal/Ignore,Normal/Ignore,Allow,False
LEGITIMATE_JOBS_COMMERCE_AND_PROFESSIONAL_CONTEXT-035,legitimate_jobs_commerce_and_professional_context,An educational page explains an authorized retailer. RC2 case 35.,Normal/Ignore,Normal/Ignore,Allow,False
LEGITIMATE_JOBS_COMMERCE_AND_PROFESSIONAL_CONTEXT-036,legitimate_jobs_commerce_and_professional_context,An educational page explains a licensed sporting event. RC2 case 36.,Normal/Ignore,Normal/Ignore,Allow,False
LEGITIMATE_JOBS_COMMERCE_AND_PROFESSIONAL_CONTEXT-037,legitimate_jobs_commerce_and_professional_context,An educational page explains a museum exhibition. RC2 case 37.,Normal/Ignore,Normal/Ignore,Allow,False
LEGITIMATE_JOBS_COMMERCE_AND_PROFESSIONAL_CONTEXT-038,legitimate_jobs_commerce_and_professional_context,An educational page explains a film prop. RC2 case 38.,Normal/Ignore,Normal/Ignore,Allow,False
LEGITIMATE_JOBS_COMMERCE_AND_PROFESSIONAL_CONTEXT-039,legitimate_jobs_commerce_and_professional_context,An educational page explains a lawful training range. RC2 case 39.,Normal/Ignore,Normal/Ignore,Allow,False
LEGITIMATE_JOBS_COMMERCE_AND_PROFESSIONAL_CONTEXT-040,legitimate_jobs_commerce_and_professional_context,An educational page explains professional compliance review. RC2 case 40.,Normal/Ignore,Normal/Ignore,Allow,False
JURISDICTION_LICENSING_AND_STATUS_UNCERTAINTY-001,jurisdiction_licensing_and_status_uncertainty,A message merely mentions an online betting service; license status is unclear and no transaction is established. RC2 case 1.,Uncertain,Normal/Ignore,Allow,False
JURISDICTION_LICENSING_AND_STATUS_UNCERTAINTY-002,jurisdiction_licensing_and_status_uncertainty,A message merely mentions unlicensed gambling; license status is unclear and no transaction is established. RC2 case 2.,Uncertain,Normal/Ignore,Allow,False
JURISDICTION_LICENSING_AND_STATUS_UNCERTAINTY-003,jurisdiction_licensing_and_status_uncertainty,A message merely mentions a protected government name; license status is unclear and no transaction is established. RC2 case 3.,Uncertain,Normal/Ignore,Allow,False
JURISDICTION_LICENSING_AND_STATUS_UNCERTAINTY-004,jurisdiction_licensing_and_status_uncertainty,A message merely mentions unapproved medicine; license status is unclear and no transaction is established. RC2 case 4.,Uncertain,Normal/Ignore,Allow,False
JURISDICTION_LICENSING_AND_STATUS_UNCERTAINTY-005,jurisdiction_licensing_and_status_uncertainty,A message merely mentions a commercial sexual service; license status is unclear and no transaction is established. RC2 case 5.,Uncertain,Normal/Ignore,Allow,False
JURISDICTION_LICENSING_AND_STATUS_UNCERTAINTY-006,jurisdiction_licensing_and_status_uncertainty,"The page refers to an online betting service, but jurisdiction remains unknown. RC2 case 6.",Uncertain,Normal/Ignore,Allow,False
JURISDICTION_LICENSING_AND_STATUS_UNCERTAINTY-007,jurisdiction_licensing_and_status_uncertainty,"The page refers to unlicensed gambling, but jurisdiction remains unknown. RC2 case 7.",Uncertain,Normal/Ignore,Allow,False
JURISDICTION_LICENSING_AND_STATUS_UNCERTAINTY-008,jurisdiction_licensing_and_status_uncertainty,"The page refers to a protected government name, but jurisdiction remains unknown. RC2 case 8.",Uncertain,Normal/Ignore,Allow,False
JURISDICTION_LICENSING_AND_STATUS_UNCERTAINTY-009,jurisdiction_licensing_and_status_uncertainty,"The page refers to unapproved medicine, but jurisdiction remains unknown. RC2 case 9.",Uncertain,Normal/Ignore,Allow,False
JURISDICTION_LICENSING_AND_STATUS_UNCERTAINTY-010,jurisdiction_licensing_and_status_uncertainty,"The page refers to a commercial sexual service, but jurisdiction remains unknown. RC2 case 10.",Uncertain,Normal/Ignore,Allow,False
JURISDICTION_LICENSING_AND_STATUS_UNCERTAINTY-011,jurisdiction_licensing_and_status_uncertainty,A neutral reference names an online betting service; legal status is unresolved and context is incomplete. RC2 case 11.,Uncertain,Normal/Ignore,Allow,False
JURISDICTION_LICENSING_AND_STATUS_UNCERTAINTY-012,jurisdiction_licensing_and_status_uncertainty,A neutral reference names unlicensed gambling; legal status is unresolved and context is incomplete. RC2 case 12.,Uncertain,Normal/Ignore,Allow,False
JURISDICTION_LICENSING_AND_STATUS_UNCERTAINTY-013,jurisdiction_licensing_and_status_uncertainty,A neutral reference names a protected government name; legal status is unresolved and context is incomplete. RC2 case 13.,Uncertain,Normal/Ignore,Allow,False
JURISDICTION_LICENSING_AND_STATUS_UNCERTAINTY-014,jurisdiction_licensing_and_status_uncertainty,A neutral reference names unapproved medicine; legal status is unresolved and context is incomplete. RC2 case 14.,Uncertain,Normal/Ignore,Allow,False
JURISDICTION_LICENSING_AND_STATUS_UNCERTAINTY-015,jurisdiction_licensing_and_status_uncertainty,A neutral reference names a commercial sexual service; legal status is unresolved and context is incomplete. RC2 case 15.,Uncertain,Normal/Ignore,Allow,False
JURISDICTION_LICENSING_AND_STATUS_UNCERTAINTY-016,jurisdiction_licensing_and_status_uncertainty,The content mentions an online betting service; location is unknown and purpose is unclear. RC2 case 16.,Uncertain,Normal/Ignore,Allow,False
JURISDICTION_LICENSING_AND_STATUS_UNCERTAINTY-017,jurisdiction_licensing_and_status_uncertainty,The content mentions unlicensed gambling; location is unknown and purpose is unclear. RC2 case 17.,Uncertain,Normal/Ignore,Allow,False
JURISDICTION_LICENSING_AND_STATUS_UNCERTAINTY-018,jurisdiction_licensing_and_status_uncertainty,The content mentions a protected government name; location is unknown and purpose is unclear. RC2 case 18.,Uncertain,Normal/Ignore,Allow,False
JURISDICTION_LICENSING_AND_STATUS_UNCERTAINTY-019,jurisdiction_licensing_and_status_uncertainty,The content mentions unapproved medicine; location is unknown and purpose is unclear. RC2 case 19.,Uncertain,Normal/Ignore,Allow,False
JURISDICTION_LICENSING_AND_STATUS_UNCERTAINTY-020,jurisdiction_licensing_and_status_uncertainty,The content mentions a commercial sexual service; location is unknown and purpose is unclear. RC2 case 20.,Uncertain,Normal/Ignore,Allow,False
JURISDICTION_LICENSING_AND_STATUS_UNCERTAINTY-021,jurisdiction_licensing_and_status_uncertainty,"A post references an online betting service, but its status is unverified and cannot establish a transaction. RC2 case 21.",Uncertain,Normal/Ignore,Allow,False
JURISDICTION_LICENSING_AND_STATUS_UNCERTAINTY-022,jurisdiction_licensing_and_status_uncertainty,"A post references unlicensed gambling, but its status is unverified and cannot establish a transaction. RC2 case 22.",Uncertain,Normal/Ignore,Allow,False
JURISDICTION_LICENSING_AND_STATUS_UNCERTAINTY-023,jurisdiction_licensing_and_status_uncertainty,"A post references a protected government name, but its status is unverified and cannot establish a transaction. RC2 case 23.",Uncertain,Normal/Ignore,Allow,False
JURISDICTION_LICENSING_AND_STATUS_UNCERTAINTY-024,jurisdiction_licensing_and_status_uncertainty,"A post references unapproved medicine, but its status is unverified and cannot establish a transaction. RC2 case 24.",Uncertain,Normal/Ignore,Allow,False
JURISDICTION_LICENSING_AND_STATUS_UNCERTAINTY-025,jurisdiction_licensing_and_status_uncertainty,"A post references a commercial sexual service, but its status is unverified and cannot establish a transaction. RC2 case 25.",Uncertain,Normal/Ignore,Allow,False
JURISDICTION_LICENSING_AND_STATUS_UNCERTAINTY-026,jurisdiction_licensing_and_status_uncertainty,A message merely mentions an online betting service; license status is unclear and no transaction is established. RC2 case 26.,Uncertain,Normal/Ignore,Allow,False
JURISDICTION_LICENSING_AND_STATUS_UNCERTAINTY-027,jurisdiction_licensing_and_status_uncertainty,A message merely mentions unlicensed gambling; license status is unclear and no transaction is established. RC2 case 27.,Uncertain,Normal/Ignore,Allow,False
JURISDICTION_LICENSING_AND_STATUS_UNCERTAINTY-028,jurisdiction_licensing_and_status_uncertainty,A message merely mentions a protected government name; license status is unclear and no transaction is established. RC2 case 28.,Uncertain,Normal/Ignore,Allow,False
JURISDICTION_LICENSING_AND_STATUS_UNCERTAINTY-029,jurisdiction_licensing_and_status_uncertainty,A message merely mentions unapproved medicine; license status is unclear and no transaction is established. RC2 case 29.,Uncertain,Normal/Ignore,Allow,False
JURISDICTION_LICENSING_AND_STATUS_UNCERTAINTY-030,jurisdiction_licensing_and_status_uncertainty,A message merely mentions a commercial sexual service; license status is unclear and no transaction is established. RC2 case 30.,Uncertain,Normal/Ignore,Allow,False
JURISDICTION_LICENSING_AND_STATUS_UNCERTAINTY-031,jurisdiction_licensing_and_status_uncertainty,"The page refers to an online betting service, but jurisdiction remains unknown. RC2 case 31.",Uncertain,Normal/Ignore,Allow,False
JURISDICTION_LICENSING_AND_STATUS_UNCERTAINTY-032,jurisdiction_licensing_and_status_uncertainty,"The page refers to unlicensed gambling, but jurisdiction remains unknown. RC2 case 32.",Uncertain,Normal/Ignore,Allow,False
JURISDICTION_LICENSING_AND_STATUS_UNCERTAINTY-033,jurisdiction_licensing_and_status_uncertainty,"The page refers to a protected government name, but jurisdiction remains unknown. RC2 case 33.",Uncertain,Normal/Ignore,Allow,False
JURISDICTION_LICENSING_AND_STATUS_UNCERTAINTY-034,jurisdiction_licensing_and_status_uncertainty,"The page refers to unapproved medicine, but jurisdiction remains unknown. RC2 case 34.",Uncertain,Normal/Ignore,Allow,False
JURISDICTION_LICENSING_AND_STATUS_UNCERTAINTY-035,jurisdiction_licensing_and_status_uncertainty,"The page refers to a commercial sexual service, but jurisdiction remains unknown. RC2 case 35.",Uncertain,Normal/Ignore,Allow,False
JURISDICTION_LICENSING_AND_STATUS_UNCERTAINTY-036,jurisdiction_licensing_and_status_uncertainty,A neutral reference names an online betting service; legal status is unresolved and context is incomplete. RC2 case 36.,Uncertain,Normal/Ignore,Allow,False
JURISDICTION_LICENSING_AND_STATUS_UNCERTAINTY-037,jurisdiction_licensing_and_status_uncertainty,A neutral reference names unlicensed gambling; legal status is unresolved and context is incomplete. RC2 case 37.,Uncertain,Normal/Ignore,Allow,False
JURISDICTION_LICENSING_AND_STATUS_UNCERTAINTY-038,jurisdiction_licensing_and_status_uncertainty,A neutral reference names a protected government name; legal status is unresolved and context is incomplete. RC2 case 38.,Uncertain,Normal/Ignore,Allow,False
JURISDICTION_LICENSING_AND_STATUS_UNCERTAINTY-039,jurisdiction_licensing_and_status_uncertainty,A neutral reference names unapproved medicine; legal status is unresolved and context is incomplete. RC2 case 39.,Uncertain,Normal/Ignore,Allow,False
JURISDICTION_LICENSING_AND_STATUS_UNCERTAINTY-040,jurisdiction_licensing_and_status_uncertainty,A neutral reference names a commercial sexual service; legal status is unresolved and context is incomplete. RC2 case 40.,Uncertain,Normal/Ignore,Allow,False
ESTABLISHED_OWNER-001,established_category_owner_isolation,"An existing Spam, Scam & Phishing decision accompanies a current listing for illegal drugs. RC2 owner case 1.","Spam, Scam & Phishing","Spam, Scam & Phishing","Block, warn, or limit distribution",True
ESTABLISHED_OWNER-002,established_category_owner_isolation,An existing Publishing Private Information decision accompanies a current listing for a prohibited weapon. RC2 owner case 2.,Publishing Private Information,Publishing Private Information,Remove exposed information and send for human review,True
ESTABLISHED_OWNER-003,established_category_owner_isolation,An existing Terrorism & Extremism decision accompanies a current listing for illegal betting. RC2 owner case 3.,Terrorism & Extremism,Terrorism & Extremism,Block and escalate,True
ESTABLISHED_OWNER-004,established_category_owner_isolation,An existing Hate Speech & Discrimination decision accompanies a current listing for a forged passport. RC2 owner case 4.,Hate Speech & Discrimination,Hate Speech & Discrimination,Remove and escalate,True
ESTABLISHED_OWNER-005,established_category_owner_isolation,An existing Cyberbullying & Harassment decision accompanies a current listing for a paid sexual service. RC2 owner case 5.,Cyberbullying & Harassment,Cyberbullying & Harassment,"Limit, flag, and send for human review",True
ESTABLISHED_OWNER-006,established_category_owner_isolation,An existing Child Exploitation decision accompanies a current listing for illegal drugs. RC2 owner case 6.,Child Exploitation,Child Exploitation,Block and immediately escalate,True
ESTABLISHED_OWNER-007,established_category_owner_isolation,An existing Dangerous Content decision accompanies a current listing for a prohibited weapon. RC2 owner case 7.,Dangerous Content,Dangerous Content,Remove and send for human review,True
ESTABLISHED_OWNER-008,established_category_owner_isolation,"An existing Graphic, Obscene & Sexual Content decision accompanies a current listing for illegal betting. RC2 owner case 8.","Graphic, Obscene & Sexual Content","Graphic, Obscene & Sexual Content",Age-restrict or limit distribution,True
ESTABLISHED_OWNER-009,established_category_owner_isolation,"An existing Spam, Scam & Phishing decision accompanies a current listing for a forged passport. RC2 owner case 9.","Spam, Scam & Phishing","Spam, Scam & Phishing","Block, warn, or limit distribution",True
ESTABLISHED_OWNER-010,established_category_owner_isolation,An existing Publishing Private Information decision accompanies a current listing for a paid sexual service. RC2 owner case 10.,Publishing Private Information,Publishing Private Information,Remove exposed information and send for human review,True
ESTABLISHED_OWNER-011,established_category_owner_isolation,An existing Terrorism & Extremism decision accompanies a current listing for illegal drugs. RC2 owner case 11.,Terrorism & Extremism,Terrorism & Extremism,Block and escalate,True
ESTABLISHED_OWNER-012,established_category_owner_isolation,An existing Hate Speech & Discrimination decision accompanies a current listing for a prohibited weapon. RC2 owner case 12.,Hate Speech & Discrimination,Hate Speech & Discrimination,Remove and escalate,True
ESTABLISHED_OWNER-013,established_category_owner_isolation,An existing Cyberbullying & Harassment decision accompanies a current listing for illegal betting. RC2 owner case 13.,Cyberbullying & Harassment,Cyberbullying & Harassment,"Limit, flag, and send for human review",True
ESTABLISHED_OWNER-014,established_category_owner_isolation,An existing Child Exploitation decision accompanies a current listing for a forged passport. RC2 owner case 14.,Child Exploitation,Child Exploitation,Block and immediately escalate,True
ESTABLISHED_OWNER-015,established_category_owner_isolation,An existing Dangerous Content decision accompanies a current listing for a paid sexual service. RC2 owner case 15.,Dangerous Content,Dangerous Content,Remove and send for human review,True
ESTABLISHED_OWNER-016,established_category_owner_isolation,"An existing Graphic, Obscene & Sexual Content decision accompanies a current listing for illegal drugs. RC2 owner case 16.","Graphic, Obscene & Sexual Content","Graphic, Obscene & Sexual Content",Age-restrict or limit distribution,True
ESTABLISHED_OWNER-017,established_category_owner_isolation,"An existing Spam, Scam & Phishing decision accompanies a current listing for a prohibited weapon. RC2 owner case 17.","Spam, Scam & Phishing","Spam, Scam & Phishing","Block, warn, or limit distribution",True
ESTABLISHED_OWNER-018,established_category_owner_isolation,An existing Publishing Private Information decision accompanies a current listing for illegal betting. RC2 owner case 18.,Publishing Private Information,Publishing Private Information,Remove exposed information and send for human review,True
ESTABLISHED_OWNER-019,established_category_owner_isolation,An existing Terrorism & Extremism decision accompanies a current listing for a forged passport. RC2 owner case 19.,Terrorism & Extremism,Terrorism & Extremism,Block and escalate,True
ESTABLISHED_OWNER-020,established_category_owner_isolation,An existing Hate Speech & Discrimination decision accompanies a current listing for a paid sexual service. RC2 owner case 20.,Hate Speech & Discrimination,Hate Speech & Discrimination,Remove and escalate,True
ESTABLISHED_OWNER-021,established_category_owner_isolation,An existing Cyberbullying & Harassment decision accompanies a current listing for illegal drugs. RC2 owner case 21.,Cyberbullying & Harassment,Cyberbullying & Harassment,"Limit, flag, and send for human review",True
ESTABLISHED_OWNER-022,established_category_owner_isolation,An existing Child Exploitation decision accompanies a current listing for a prohibited weapon. RC2 owner case 22.,Child Exploitation,Child Exploitation,Block and immediately escalate,True
ESTABLISHED_OWNER-023,established_category_owner_isolation,An existing Dangerous Content decision accompanies a current listing for illegal betting. RC2 owner case 23.,Dangerous Content,Dangerous Content,Remove and send for human review,True
ESTABLISHED_OWNER-024,established_category_owner_isolation,"An existing Graphic, Obscene & Sexual Content decision accompanies a current listing for a forged passport. RC2 owner case 24.","Graphic, Obscene & Sexual Content","Graphic, Obscene & Sexual Content",Age-restrict or limit distribution,True
ESTABLISHED_OWNER-025,established_category_owner_isolation,"An existing Spam, Scam & Phishing decision accompanies a current listing for a paid sexual service. RC2 owner case 25.","Spam, Scam & Phishing","Spam, Scam & Phishing","Block, warn, or limit distribution",True
ESTABLISHED_OWNER-026,established_category_owner_isolation,An existing Publishing Private Information decision accompanies a current listing for illegal drugs. RC2 owner case 26.,Publishing Private Information,Publishing Private Information,Remove exposed information and send for human review,True
ESTABLISHED_OWNER-027,established_category_owner_isolation,An existing Terrorism & Extremism decision accompanies a current listing for a prohibited weapon. RC2 owner case 27.,Terrorism & Extremism,Terrorism & Extremism,Block and escalate,True
ESTABLISHED_OWNER-028,established_category_owner_isolation,An existing Hate Speech & Discrimination decision accompanies a current listing for illegal betting. RC2 owner case 28.,Hate Speech & Discrimination,Hate Speech & Discrimination,Remove and escalate,True
ESTABLISHED_OWNER-029,established_category_owner_isolation,An existing Cyberbullying & Harassment decision accompanies a current listing for a forged passport. RC2 owner case 29.,Cyberbullying & Harassment,Cyberbullying & Harassment,"Limit, flag, and send for human review",True
ESTABLISHED_OWNER-030,established_category_owner_isolation,An existing Child Exploitation decision accompanies a current listing for a paid sexual service. RC2 owner case 30.,Child Exploitation,Child Exploitation,Block and immediately escalate,True
ESTABLISHED_OWNER-031,established_category_owner_isolation,An existing Dangerous Content decision accompanies a current listing for illegal drugs. RC2 owner case 31.,Dangerous Content,Dangerous Content,Remove and send for human review,True
ESTABLISHED_OWNER-032,established_category_owner_isolation,"An existing Graphic, Obscene & Sexual Content decision accompanies a current listing for a prohibited weapon. RC2 owner case 32.","Graphic, Obscene & Sexual Content","Graphic, Obscene & Sexual Content",Age-restrict or limit distribution,True
ESTABLISHED_OWNER-033,established_category_owner_isolation,"An existing Spam, Scam & Phishing decision accompanies a current listing for illegal betting. RC2 owner case 33.","Spam, Scam & Phishing","Spam, Scam & Phishing","Block, warn, or limit distribution",True
