record_id,group,text,expected_category,existing_category,existing_action,existing_review
REORDERED_RANSOMWARE_AND_WIPER_ACTIONS-001,reordered_ransomware_and_wiper_actions,A hostile account installs ransomware on unrelated endpoints; RC2 development 1.,Malicious Programs,Normal/Ignore,Allow,False
BENIGN_DEPLOYMENT_AND_ENCRYPTION-037,benign_deployment_and_encryption,Software deployment by administrators installs an operating system update; RC2 development 37.,Normal/Ignore,Normal/Ignore,Allow,False
BENIGN_DEPLOYMENT_AND_ENCRYPTION-038,benign_deployment_and_encryption,Approved backup encryption protects authorized archives; RC2 development 38.,Normal/Ignore,Normal/Ignore,Allow,False
BENIGN_DEPLOYMENT_AND_ENCRYPTION-039,benign_deployment_and_encryption,A package manager installation loads an approved library; RC2 development 39.,Normal/Ignore,Normal/Ignore,Allow,False
BENIGN_DEPLOYMENT_AND_ENCRYPTION-040,benign_deployment_and_encryption,A device management agent deploys a signed configuration; RC2 development 40.,Normal/Ignore,Normal/Ignore,Allow,False
BENIGN_DEPLOYMENT_AND_ENCRYPTION-041,benign_deployment_and_encryption,Software deployment by administrators installs an operating system update; RC2 development 41.,Normal/Ignore,Normal/Ignore,Allow,False
BENIGN_DEPLOYMENT_AND_ENCRYPTION-042,benign_deployment_and_encryption,Approved backup encryption protects authorized archives; RC2 development 42.,Normal/Ignore,Normal/Ignore,Allow,False
BENIGN_DEPLOYMENT_AND_ENCRYPTION-043,benign_deployment_and_encryption,A package manager installation loads an approved library; RC2 development 43.,Normal/Ignore,Normal/Ignore,Allow,False
BENIGN_DEPLOYMENT_AND_ENCRYPTION-044,benign_deployment_and_encryption,A device management agent deploys a signed configuration; RC2 development 44.,Normal/Ignore,Normal/Ignore,Allow,False
BENIGN_DEPLOYMENT_AND_ENCRYPTION-045,benign_deployment_and_encryption,Software deployment by administrators installs an operating system update; RC2 development 45.,Normal/Ignore,Normal/Ignore,Allow,False
BENIGN_DEPLOYMENT_AND_ENCRYPTION-046,benign_deployment_and_encryption,Approved backup encryption protects authorized archives; RC2 development 46.,Normal/Ignore,Normal/Ignore,Allow,False
BENIGN_DEPLOYMENT_AND_ENCRYPTION-047,benign_deployment_and_encryption,A package manager installation loads an approved library; RC2 development 47.,Normal/Ignore,Normal/Ignore,Allow,False
BENIGN_DEPLOYMENT_AND_ENCRYPTION-048,benign_deployment_and_encryption,A device management agent deploys a signed configuration; RC2 development 48.,Normal/Ignore,Normal/Ignore,Allow,False
BENIGN_DEPLOYMENT_AND_ENCRYPTION-049,benign_deployment_and_encryption,Software deployment by administrators installs an operating system update; RC2 development 49.,Normal/Ignore,Normal/Ignore,Allow,False
BENIGN_DEPLOYMENT_AND_ENCRYPTION-050,benign_deployment_and_encryption,Approved backup encryption protects authorized archives; RC2 development 50.,Normal/Ignore,Normal/Ignore,Allow,False
BENIGN_DEPLOYMENT_AND_ENCRYPTION-051,benign_deployment_and_encryption,A package manager installation loads an approved library; RC2 development 51.,Normal/Ignore,Normal/Ignore,Allow,False
BENIGN_DEPLOYMENT_AND_ENCRYPTION-052,benign_deployment_and_encryption,A device management agent deploys a signed configuration; RC2 development 52.,Normal/Ignore,Normal/Ignore,Allow,False
BENIGN_DEPLOYMENT_AND_ENCRYPTION-053,benign_deployment_and_encryption,Software deployment by administrators installs an operating system update; RC2 development 53.,Normal/Ignore,Normal/Ignore,Allow,False
BENIGN_DEPLOYMENT_AND_ENCRYPTION-054,benign_deployment_and_encryption,Approved backup encryption protects authorized archives; RC2 development 54.,Normal/Ignore,Normal/Ignore,Allow,False
BENIGN_DEPLOYMENT_AND_ENCRYPTION-055,benign_deployment_and_encryption,A package manager installation loads an approved library; RC2 development 55.,Normal/Ignore,Normal/Ignore,Allow,False
BENIGN_DEPLOYMENT_AND_ENCRYPTION-056,benign_deployment_and_encryption,A device management agent deploys a signed configuration; RC2 development 56.,Normal/Ignore,Normal/Ignore,Allow,False
BENIGN_DEPLOYMENT_AND_ENCRYPTION-057,benign_deployment_and_encryption,Software deployment by administrators installs an operating system update; RC2 development 57.,Normal/Ignore,Normal/Ignore,Allow,False
BENIGN_DEPLOYMENT_AND_ENCRYPTION-058,benign_deployment_and_encryption,Approved backup encryption protects authorized archives; RC2 development 58.,Normal/Ignore,Normal/Ignore,Allow,False
BENIGN_DEPLOYMENT_AND_ENCRYPTION-059,benign_deployment_and_encryption,A package manager installation loads an approved library; RC2 development 59.,Normal/Ignore,Normal/Ignore,Allow,False
BENIGN_DEPLOYMENT_AND_ENCRYPTION-060,benign_deployment_and_encryption,A device management agent deploys a signed configuration; RC2 development 60.,Normal/Ignore,Normal/Ignore,Allow,False
UNCERTAIN_UNINSPECTED_ARTIFACTS-001,uncertain_uninspected_artifacts,This attachment is an unverified binary attachment and its purpose is unknown; RC2 development 1.,Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_UNINSPECTED_ARTIFACTS-002,uncertain_uninspected_artifacts,This upload contains a password-protected archive whose capability is unclear; RC2 development 2.,Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_UNINSPECTED_ARTIFACTS-003,uncertain_uninspected_artifacts,This attachment has an obfuscated script attachment and cannot be inspected safely; RC2 development 3.,Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_UNINSPECTED_ARTIFACTS-004,uncertain_uninspected_artifacts,This post includes an unknown executable attachment with incomplete evidence; RC2 development 4.,Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_UNINSPECTED_ARTIFACTS-005,uncertain_uninspected_artifacts,This attachment is an unverified binary attachment and its purpose is unknown; RC2 development 5.,Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_UNINSPECTED_ARTIFACTS-006,uncertain_uninspected_artifacts,This upload contains a password-protected archive whose capability is unclear; RC2 development 6.,Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_UNINSPECTED_ARTIFACTS-007,uncertain_uninspected_artifacts,This attachment has an obfuscated script attachment and cannot be inspected safely; RC2 development 7.,Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_UNINSPECTED_ARTIFACTS-008,uncertain_uninspected_artifacts,This post includes an unknown executable attachment with incomplete evidence; RC2 development 8.,Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_UNINSPECTED_ARTIFACTS-009,uncertain_uninspected_artifacts,This attachment is an unverified binary attachment and its purpose is unknown; RC2 development 9.,Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_UNINSPECTED_ARTIFACTS-010,uncertain_uninspected_artifacts,This upload contains a password-protected archive whose capability is unclear; RC2 development 10.,Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_UNINSPECTED_ARTIFACTS-011,uncertain_uninspected_artifacts,This attachment has an obfuscated script attachment and cannot be inspected safely; RC2 development 11.,Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_UNINSPECTED_ARTIFACTS-012,uncertain_uninspected_artifacts,This post includes an unknown executable attachment with incomplete evidence; RC2 development 12.,Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_UNINSPECTED_ARTIFACTS-013,uncertain_uninspected_artifacts,This attachment is an unverified binary attachment and its purpose is unknown; RC2 development 13.,Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_UNINSPECTED_ARTIFACTS-014,uncertain_uninspected_artifacts,This upload contains a password-protected archive whose capability is unclear; RC2 development 14.,Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_UNINSPECTED_ARTIFACTS-015,uncertain_uninspected_artifacts,This attachment has an obfuscated script attachment and cannot be inspected safely; RC2 development 15.,Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_UNINSPECTED_ARTIFACTS-016,uncertain_uninspected_artifacts,This post includes an unknown executable attachment with incomplete evidence; RC2 development 16.,Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_UNINSPECTED_ARTIFACTS-017,uncertain_uninspected_artifacts,This attachment is an unverified binary attachment and its purpose is unknown; RC2 development 17.,Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_UNINSPECTED_ARTIFACTS-018,uncertain_uninspected_artifacts,This upload contains a password-protected archive whose capability is unclear; RC2 development 18.,Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_UNINSPECTED_ARTIFACTS-019,uncertain_uninspected_artifacts,This attachment has an obfuscated script attachment and cannot be inspected safely; RC2 development 19.,Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_UNINSPECTED_ARTIFACTS-020,uncertain_uninspected_artifacts,This post includes an unknown executable attachment with incomplete evidence; RC2 development 20.,Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_UNINSPECTED_ARTIFACTS-021,uncertain_uninspected_artifacts,This attachment is an unverified binary attachment and its purpose is unknown; RC2 development 21.,Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_UNINSPECTED_ARTIFACTS-022,uncertain_uninspected_artifacts,This upload contains a password-protected archive whose capability is unclear; RC2 development 22.,Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_UNINSPECTED_ARTIFACTS-023,uncertain_uninspected_artifacts,This attachment has an obfuscated script attachment and cannot be inspected safely; RC2 development 23.,Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_UNINSPECTED_ARTIFACTS-024,uncertain_uninspected_artifacts,This post includes an unknown executable attachment with incomplete evidence; RC2 development 24.,Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_UNINSPECTED_ARTIFACTS-025,uncertain_uninspected_artifacts,This attachment is an unverified binary attachment and its purpose is unknown; RC2 development 25.,Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_UNINSPECTED_ARTIFACTS-026,uncertain_uninspected_artifacts,This upload contains a password-protected archive whose capability is unclear; RC2 development 26.,Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_UNINSPECTED_ARTIFACTS-027,uncertain_uninspected_artifacts,This attachment has an obfuscated script attachment and cannot be inspected safely; RC2 development 27.,Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_UNINSPECTED_ARTIFACTS-028,uncertain_uninspected_artifacts,This post includes an unknown executable attachment with incomplete evidence; RC2 development 28.,Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_UNINSPECTED_ARTIFACTS-029,uncertain_uninspected_artifacts,This attachment is an unverified binary attachment and its purpose is unknown; RC2 development 29.,Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_UNINSPECTED_ARTIFACTS-030,uncertain_uninspected_artifacts,This upload contains a password-protected archive whose capability is unclear; RC2 development 30.,Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_UNINSPECTED_ARTIFACTS-031,uncertain_uninspected_artifacts,This attachment has an obfuscated script attachment and cannot be inspected safely; RC2 development 31.,Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_UNINSPECTED_ARTIFACTS-032,uncertain_uninspected_artifacts,This post includes an unknown executable attachment with incomplete evidence; RC2 development 32.,Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_UNINSPECTED_ARTIFACTS-033,uncertain_uninspected_artifacts,This attachment is an unverified binary attachment and its purpose is unknown; RC2 development 33.,Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_UNINSPECTED_ARTIFACTS-034,uncertain_uninspected_artifacts,This upload contains a password-protected archive whose capability is unclear; RC2 development 34.,Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_UNINSPECTED_ARTIFACTS-035,uncertain_uninspected_artifacts,This attachment has an obfuscated script attachment and cannot be inspected safely; RC2 development 35.,Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_UNINSPECTED_ARTIFACTS-036,uncertain_uninspected_artifacts,This post includes an unknown executable attachment with incomplete evidence; RC2 development 36.,Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_UNINSPECTED_ARTIFACTS-037,uncertain_uninspected_artifacts,This attachment is an unverified binary attachment and its purpose is unknown; RC2 development 37.,Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_UNINSPECTED_ARTIFACTS-038,uncertain_uninspected_artifacts,This upload contains a password-protected archive whose capability is unclear; RC2 development 38.,Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_UNINSPECTED_ARTIFACTS-039,uncertain_uninspected_artifacts,This attachment has an obfuscated script attachment and cannot be inspected safely; RC2 development 39.,Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_UNINSPECTED_ARTIFACTS-040,uncertain_uninspected_artifacts,This post includes an unknown executable attachment with incomplete evidence; RC2 development 40.,Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_UNINSPECTED_ARTIFACTS-041,uncertain_uninspected_artifacts,This attachment is an unverified binary attachment and its purpose is unknown; RC2 development 41.,Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_UNINSPECTED_ARTIFACTS-042,uncertain_uninspected_artifacts,This upload contains a password-protected archive whose capability is unclear; RC2 development 42.,Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_UNINSPECTED_ARTIFACTS-043,uncertain_uninspected_artifacts,This attachment has an obfuscated script attachment and cannot be inspected safely; RC2 development 43.,Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_UNINSPECTED_ARTIFACTS-044,uncertain_uninspected_artifacts,This post includes an unknown executable attachment with incomplete evidence; RC2 development 44.,Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_UNINSPECTED_ARTIFACTS-045,uncertain_uninspected_artifacts,This attachment is an unverified binary attachment and its purpose is unknown; RC2 development 45.,Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_UNINSPECTED_ARTIFACTS-046,uncertain_uninspected_artifacts,This upload contains a password-protected archive whose capability is unclear; RC2 development 46.,Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_UNINSPECTED_ARTIFACTS-047,uncertain_uninspected_artifacts,This attachment has an obfuscated script attachment and cannot be inspected safely; RC2 development 47.,Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_UNINSPECTED_ARTIFACTS-048,uncertain_uninspected_artifacts,This post includes an unknown executable attachment with incomplete evidence; RC2 development 48.,Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_UNINSPECTED_ARTIFACTS-049,uncertain_uninspected_artifacts,This attachment is an unverified binary attachment and its purpose is unknown; RC2 development 49.,Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_UNINSPECTED_ARTIFACTS-050,uncertain_uninspected_artifacts,This upload contains a password-protected archive whose capability is unclear; RC2 development 50.,Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_UNINSPECTED_ARTIFACTS-051,uncertain_uninspected_artifacts,This attachment has an obfuscated script attachment and cannot be inspected safely; RC2 development 51.,Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_UNINSPECTED_ARTIFACTS-052,uncertain_uninspected_artifacts,This post includes an unknown executable attachment with incomplete evidence; RC2 development 52.,Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_UNINSPECTED_ARTIFACTS-053,uncertain_uninspected_artifacts,This attachment is an unverified binary attachment and its purpose is unknown; RC2 development 53.,Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_UNINSPECTED_ARTIFACTS-054,uncertain_uninspected_artifacts,This upload contains a password-protected archive whose capability is unclear; RC2 development 54.,Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_UNINSPECTED_ARTIFACTS-055,uncertain_uninspected_artifacts,This attachment has an obfuscated script attachment and cannot be inspected safely; RC2 development 55.,Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_UNINSPECTED_ARTIFACTS-056,uncertain_uninspected_artifacts,This post includes an unknown executable attachment with incomplete evidence; RC2 development 56.,Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_UNINSPECTED_ARTIFACTS-057,uncertain_uninspected_artifacts,This attachment is an unverified binary attachment and its purpose is unknown; RC2 development 57.,Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_UNINSPECTED_ARTIFACTS-058,uncertain_uninspected_artifacts,This upload contains a password-protected archive whose capability is unclear; RC2 development 58.,Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_UNINSPECTED_ARTIFACTS-059,uncertain_uninspected_artifacts,This attachment has an obfuscated script attachment and cannot be inspected safely; RC2 development 59.,Uncertain,Normal/Ignore,Allow,False
UNCERTAIN_UNINSPECTED_ARTIFACTS-060,uncertain_uninspected_artifacts,This post includes an unknown executable attachment with incomplete evidence; RC2 development 60.,Uncertain,Normal/Ignore,Allow,False
LEXICAL_AND_NONOPERATIONAL_BOUNDARIES-001,lexical_and_nonoperational_boundaries,A library index files ransomware under cybersecurity history; RC2 development 1.,Normal/Ignore,Normal/Ignore,Allow,False
LEXICAL_AND_NONOPERATIONAL_BOUNDARIES-002,lexical_and_nonoperational_boundaries,A glossary lists destructive wiper as a security term; RC2 development 2.,Normal/Ignore,Normal/Ignore,Allow,False
LEXICAL_AND_NONOPERATIONAL_BOUNDARIES-003,lexical_and_nonoperational_boundaries,A conference schedule names malware analysis as a session; RC2 development 3.,Normal/Ignore,Normal/Ignore,Allow,False
LEXICAL_AND_NONOPERATIONAL_BOUNDARIES-004,lexical_and_nonoperational_boundaries,A fictional title contains remote access trojan but no software; RC2 development 4.,Normal/Ignore,Normal/Ignore,Allow,False
LEXICAL_AND_NONOPERATIONAL_BOUNDARIES-005,lexical_and_nonoperational_boundaries,A library index files ransomware under cybersecurity history; RC2 development 5.,Normal/Ignore,Normal/Ignore,Allow,False
LEXICAL_AND_NONOPERATIONAL_BOUNDARIES-006,lexical_and_nonoperational_boundaries,A glossary lists destructive wiper as a security term; RC2 development 6.,Normal/Ignore,Normal/Ignore,Allow,False
LEXICAL_AND_NONOPERATIONAL_BOUNDARIES-007,lexical_and_nonoperational_boundaries,A conference schedule names malware analysis as a session; RC2 development 7.,Normal/Ignore,Normal/Ignore,Allow,False
LEXICAL_AND_NONOPERATIONAL_BOUNDARIES-008,lexical_and_nonoperational_boundaries,A fictional title contains remote access trojan but no software; RC2 development 8.,Normal/Ignore,Normal/Ignore,Allow,False
LEXICAL_AND_NONOPERATIONAL_BOUNDARIES-009,lexical_and_nonoperational_boundaries,A library index files ransomware under cybersecurity history; RC2 development 9.,Normal/Ignore,Normal/Ignore,Allow,False
LEXICAL_AND_NONOPERATIONAL_BOUNDARIES-010,lexical_and_nonoperational_boundaries,A glossary lists destructive wiper as a security term; RC2 development 10.,Normal/Ignore,Normal/Ignore,Allow,False
LEXICAL_AND_NONOPERATIONAL_BOUNDARIES-011,lexical_and_nonoperational_boundaries,A conference schedule names malware analysis as a session; RC2 development 11.,Normal/Ignore,Normal/Ignore,Allow,False
LEXICAL_AND_NONOPERATIONAL_BOUNDARIES-012,lexical_and_nonoperational_boundaries,A fictional title contains remote access trojan but no software; RC2 development 12.,Normal/Ignore,Normal/Ignore,Allow,False
LEXICAL_AND_NONOPERATIONAL_BOUNDARIES-013,lexical_and_nonoperational_boundaries,A library index files ransomware under cybersecurity history; RC2 development 13.,Normal/Ignore,Normal/Ignore,Allow,False
LEXICAL_AND_NONOPERATIONAL_BOUNDARIES-014,lexical_and_nonoperational_boundaries,A glossary lists destructive wiper as a security term; RC2 development 14.,Normal/Ignore,Normal/Ignore,Allow,False
LEXICAL_AND_NONOPERATIONAL_BOUNDARIES-015,lexical_and_nonoperational_boundaries,A conference schedule names malware analysis as a session; RC2 development 15.,Normal/Ignore,Normal/Ignore,Allow,False
LEXICAL_AND_NONOPERATIONAL_BOUNDARIES-016,lexical_and_nonoperational_boundaries,A fictional title contains remote access trojan but no software; RC2 development 16.,Normal/Ignore,Normal/Ignore,Allow,False
LEXICAL_AND_NONOPERATIONAL_BOUNDARIES-017,lexical_and_nonoperational_boundaries,A library index files ransomware under cybersecurity history; RC2 development 17.,Normal/Ignore,Normal/Ignore,Allow,False
LEXICAL_AND_NONOPERATIONAL_BOUNDARIES-018,lexical_and_nonoperational_boundaries,A glossary lists destructive wiper as a security term; RC2 development 18.,Normal/Ignore,Normal/Ignore,Allow,False
LEXICAL_AND_NONOPERATIONAL_BOUNDARIES-019,lexical_and_nonoperational_boundaries,A conference schedule names malware analysis as a session; RC2 development 19.,Normal/Ignore,Normal/Ignore,Allow,False
LEXICAL_AND_NONOPERATIONAL_BOUNDARIES-020,lexical_and_nonoperational_boundaries,A fictional title contains remote access trojan but no software; RC2 development 20.,Normal/Ignore,Normal/Ignore,Allow,False
LEXICAL_AND_NONOPERATIONAL_BOUNDARIES-021,lexical_and_nonoperational_boundaries,A library index files ransomware under cybersecurity history; RC2 development 21.,Normal/Ignore,Normal/Ignore,Allow,False
LEXICAL_AND_NONOPERATIONAL_BOUNDARIES-022,lexical_and_nonoperational_boundaries,A glossary lists destructive wiper as a security term; RC2 development 22.,Normal/Ignore,Normal/Ignore,Allow,False
LEXICAL_AND_NONOPERATIONAL_BOUNDARIES-023,lexical_and_nonoperational_boundaries,A conference schedule names malware analysis as a session; RC2 development 23.,Normal/Ignore,Normal/Ignore,Allow,False
LEXICAL_AND_NONOPERATIONAL_BOUNDARIES-024,lexical_and_nonoperational_boundaries,A fictional title contains remote access trojan but no software; RC2 development 24.,Normal/Ignore,Normal/Ignore,Allow,False
LEXICAL_AND_NONOPERATIONAL_BOUNDARIES-025,lexical_and_nonoperational_boundaries,A library index files ransomware under cybersecurity history; RC2 development 25.,Normal/Ignore,Normal/Ignore,Allow,False
LEXICAL_AND_NONOPERATIONAL_BOUNDARIES-026,lexical_and_nonoperational_boundaries,A glossary lists destructive wiper as a security term; RC2 development 26.,Normal/Ignore,Normal/Ignore,Allow,False
LEXICAL_AND_NONOPERATIONAL_BOUNDARIES-027,lexical_and_nonoperational_boundaries,A conference schedule names malware analysis as a session; RC2 development 27.,Normal/Ignore,Normal/Ignore,Allow,False
LEXICAL_AND_NONOPERATIONAL_BOUNDARIES-028,lexical_and_nonoperational_boundaries,A fictional title contains remote access trojan but no software; RC2 development 28.,Normal/Ignore,Normal/Ignore,Allow,False
LEXICAL_AND_NONOPERATIONAL_BOUNDARIES-029,lexical_and_nonoperational_boundaries,A library index files ransomware under cybersecurity history; RC2 development 29.,Normal/Ignore,Normal/Ignore,Allow,False
LEXICAL_AND_NONOPERATIONAL_BOUNDARIES-030,lexical_and_nonoperational_boundaries,A glossary lists destructive wiper as a security term; RC2 development 30.,Normal/Ignore,Normal/Ignore,Allow,False
LEXICAL_AND_NONOPERATIONAL_BOUNDARIES-031,lexical_and_nonoperational_boundaries,A conference schedule names malware analysis as a session; RC2 development 31.,Normal/Ignore,Normal/Ignore,Allow,False
LEXICAL_AND_NONOPERATIONAL_BOUNDARIES-032,lexical_and_nonoperational_boundaries,A fictional title contains remote access trojan but no software; RC2 development 32.,Normal/Ignore,Normal/Ignore,Allow,False
LEXICAL_AND_NONOPERATIONAL_BOUNDARIES-033,lexical_and_nonoperational_boundaries,A library index files ransomware under cybersecurity history; RC2 development 33.,Normal/Ignore,Normal/Ignore,Allow,False
LEXICAL_AND_NONOPERATIONAL_BOUNDARIES-034,lexical_and_nonoperational_boundaries,A glossary lists destructive wiper as a security term; RC2 development 34.,Normal/Ignore,Normal/Ignore,Allow,False
LEXICAL_AND_NONOPERATIONAL_BOUNDARIES-035,lexical_and_nonoperational_boundaries,A conference schedule names malware analysis as a session; RC2 development 35.,Normal/Ignore,Normal/Ignore,Allow,False
LEXICAL_AND_NONOPERATIONAL_BOUNDARIES-036,lexical_and_nonoperational_boundaries,A fictional title contains remote access trojan but no software; RC2 development 36.,Normal/Ignore,Normal/Ignore,Allow,False
LEXICAL_AND_NONOPERATIONAL_BOUNDARIES-037,lexical_and_nonoperational_boundaries,A library index files ransomware under cybersecurity history; RC2 development 37.,Normal/Ignore,Normal/Ignore,Allow,False
LEXICAL_AND_NONOPERATIONAL_BOUNDARIES-038,lexical_and_nonoperational_boundaries,A glossary lists destructive wiper as a security term; RC2 development 38.,Normal/Ignore,Normal/Ignore,Allow,False
LEXICAL_AND_NONOPERATIONAL_BOUNDARIES-039,lexical_and_nonoperational_boundaries,A conference schedule names malware analysis as a session; RC2 development 39.,Normal/Ignore,Normal/Ignore,Allow,False
LEXICAL_AND_NONOPERATIONAL_BOUNDARIES-040,lexical_and_nonoperational_boundaries,A fictional title contains remote access trojan but no software; RC2 development 40.,Normal/Ignore,Normal/Ignore,Allow,False
LEXICAL_AND_NONOPERATIONAL_BOUNDARIES-041,lexical_and_nonoperational_boundaries,A library index files ransomware under cybersecurity history; RC2 development 41.,Normal/Ignore,Normal/Ignore,Allow,False
LEXICAL_AND_NONOPERATIONAL_BOUNDARIES-042,lexical_and_nonoperational_boundaries,A glossary lists destructive wiper as a security term; RC2 development 42.,Normal/Ignore,Normal/Ignore,Allow,False
LEXICAL_AND_NONOPERATIONAL_BOUNDARIES-043,lexical_and_nonoperational_boundaries,A conference schedule names malware analysis as a session; RC2 development 43.,Normal/Ignore,Normal/Ignore,Allow,False
LEXICAL_AND_NONOPERATIONAL_BOUNDARIES-044,lexical_and_nonoperational_boundaries,A fictional title contains remote access trojan but no software; RC2 development 44.,Normal/Ignore,Normal/Ignore,Allow,False
LEXICAL_AND_NONOPERATIONAL_BOUNDARIES-045,lexical_and_nonoperational_boundaries,A library index files ransomware under cybersecurity history; RC2 development 45.,Normal/Ignore,Normal/Ignore,Allow,False
LEXICAL_AND_NONOPERATIONAL_BOUNDARIES-046,lexical_and_nonoperational_boundaries,A glossary lists destructive wiper as a security term; RC2 development 46.,Normal/Ignore,Normal/Ignore,Allow,False
LEXICAL_AND_NONOPERATIONAL_BOUNDARIES-047,lexical_and_nonoperational_boundaries,A conference schedule names malware analysis as a session; RC2 development 47.,Normal/Ignore,Normal/Ignore,Allow,False
LEXICAL_AND_NONOPERATIONAL_BOUNDARIES-048,lexical_and_nonoperational_boundaries,A fictional title contains remote access trojan but no software; RC2 development 48.,Normal/Ignore,Normal/Ignore,Allow,False
LEXICAL_AND_NONOPERATIONAL_BOUNDARIES-049,lexical_and_nonoperational_boundaries,A library index files ransomware under cybersecurity history; RC2 development 49.,Normal/Ignore,Normal/Ignore,Allow,False
LEXICAL_AND_NONOPERATIONAL_BOUNDARIES-050,lexical_and_nonoperational_boundaries,A glossary lists destructive wiper as a security term; RC2 development 50.,Normal/Ignore,Normal/Ignore,Allow,False
LEXICAL_AND_NONOPERATIONAL_BOUNDARIES-051,lexical_and_nonoperational_boundaries,A conference schedule names malware analysis as a session; RC2 development 51.,Normal/Ignore,Normal/Ignore,Allow,False
LEXICAL_AND_NONOPERATIONAL_BOUNDARIES-052,lexical_and_nonoperational_boundaries,A fictional title contains remote access trojan but no software; RC2 development 52.,Normal/Ignore,Normal/Ignore,Allow,False
LEXICAL_AND_NONOPERATIONAL_BOUNDARIES-053,lexical_and_nonoperational_boundaries,A library index files ransomware under cybersecurity history; RC2 development 53.,Normal/Ignore,Normal/Ignore,Allow,False
LEXICAL_AND_NONOPERATIONAL_BOUNDARIES-054,lexical_and_nonoperational_boundaries,A glossary lists destructive wiper as a security term; RC2 development 54.,Normal/Ignore,Normal/Ignore,Allow,False
LEXICAL_AND_NONOPERATIONAL_BOUNDARIES-055,lexical_and_nonoperational_boundaries,A conference schedule names malware analysis as a session; RC2 development 55.,Normal/Ignore,Normal/Ignore,Allow,False
LEXICAL_AND_NONOPERATIONAL_BOUNDARIES-056,lexical_and_nonoperational_boundaries,A fictional title contains remote access trojan but no software; RC2 development 56.,Normal/Ignore,Normal/Ignore,Allow,False
LEXICAL_AND_NONOPERATIONAL_BOUNDARIES-057,lexical_and_nonoperational_boundaries,A library index files ransomware under cybersecurity history; RC2 development 57.,Normal/Ignore,Normal/Ignore,Allow,False
LEXICAL_AND_NONOPERATIONAL_BOUNDARIES-058,lexical_and_nonoperational_boundaries,A glossary lists destructive wiper as a security term; RC2 development 58.,Normal/Ignore,Normal/Ignore,Allow,False
LEXICAL_AND_NONOPERATIONAL_BOUNDARIES-059,lexical_and_nonoperational_boundaries,A conference schedule names malware analysis as a session; RC2 development 59.,Normal/Ignore,Normal/Ignore,Allow,False
