record_id,group,text,expected_category,existing_category,existing_action,existing_review
DEFENSIVE_ANALYSIS_AND_INCIDENT_RESPONSE-028,defensive_analysis_and_incident_response,A threat intelligence summary about a botnet contains no downloadable program for a business network; safe case 28.,Normal/Ignore,Normal/Ignore,Allow,False
DEFENSIVE_ANALYSIS_AND_INCIDENT_RESPONSE-029,defensive_analysis_and_incident_response,A defensive malware analysis for selected workstations contains no executable payload; safe case 29.,Normal/Ignore,Normal/Ignore,Allow,False
DEFENSIVE_ANALYSIS_AND_INCIDENT_RESPONSE-030,defensive_analysis_and_incident_response,An incident response report about ransomware uses an inert text-only example for unwitting user devices; safe case 30.,Normal/Ignore,Normal/Ignore,Allow,False
DEFENSIVE_ANALYSIS_AND_INCIDENT_RESPONSE-031,defensive_analysis_and_incident_response,A forensic investigation of spyware says indicators are redacted for a victim account; safe case 31.,Normal/Ignore,Normal/Ignore,Allow,False
DEFENSIVE_ANALYSIS_AND_INCIDENT_RESPONSE-032,defensive_analysis_and_incident_response,A threat intelligence summary about a botnet contains no downloadable program for a business network; safe case 32.,Normal/Ignore,Normal/Ignore,Allow,False
DEFENSIVE_ANALYSIS_AND_INCIDENT_RESPONSE-033,defensive_analysis_and_incident_response,A defensive malware analysis for selected workstations contains no executable payload; safe case 33.,Normal/Ignore,Normal/Ignore,Allow,False
DEFENSIVE_ANALYSIS_AND_INCIDENT_RESPONSE-034,defensive_analysis_and_incident_response,An incident response report about ransomware uses an inert text-only example for unwitting user devices; safe case 34.,Normal/Ignore,Normal/Ignore,Allow,False
DEFENSIVE_ANALYSIS_AND_INCIDENT_RESPONSE-035,defensive_analysis_and_incident_response,A forensic investigation of spyware says indicators are redacted for a victim account; safe case 35.,Normal/Ignore,Normal/Ignore,Allow,False
DEFENSIVE_ANALYSIS_AND_INCIDENT_RESPONSE-036,defensive_analysis_and_incident_response,A threat intelligence summary about a botnet contains no downloadable program for a business network; safe case 36.,Normal/Ignore,Normal/Ignore,Allow,False
DEFENSIVE_ANALYSIS_AND_INCIDENT_RESPONSE-037,defensive_analysis_and_incident_response,A defensive malware analysis for selected workstations contains no executable payload; safe case 37.,Normal/Ignore,Normal/Ignore,Allow,False
DEFENSIVE_ANALYSIS_AND_INCIDENT_RESPONSE-038,defensive_analysis_and_incident_response,An incident response report about ransomware uses an inert text-only example for unwitting user devices; safe case 38.,Normal/Ignore,Normal/Ignore,Allow,False
DEFENSIVE_ANALYSIS_AND_INCIDENT_RESPONSE-039,defensive_analysis_and_incident_response,A forensic investigation of spyware says indicators are redacted for a victim account; safe case 39.,Normal/Ignore,Normal/Ignore,Allow,False
DEFENSIVE_ANALYSIS_AND_INCIDENT_RESPONSE-040,defensive_analysis_and_incident_response,A threat intelligence summary about a botnet contains no downloadable program for a business network; safe case 40.,Normal/Ignore,Normal/Ignore,Allow,False
DEFENSIVE_ANALYSIS_AND_INCIDENT_RESPONSE-041,defensive_analysis_and_incident_response,A defensive malware analysis for selected workstations contains no executable payload; safe case 41.,Normal/Ignore,Normal/Ignore,Allow,False
DEFENSIVE_ANALYSIS_AND_INCIDENT_RESPONSE-042,defensive_analysis_and_incident_response,An incident response report about ransomware uses an inert text-only example for unwitting user devices; safe case 42.,Normal/Ignore,Normal/Ignore,Allow,False
DEFENSIVE_ANALYSIS_AND_INCIDENT_RESPONSE-043,defensive_analysis_and_incident_response,A forensic investigation of spyware says indicators are redacted for a victim account; safe case 43.,Normal/Ignore,Normal/Ignore,Allow,False
DEFENSIVE_ANALYSIS_AND_INCIDENT_RESPONSE-044,defensive_analysis_and_incident_response,A threat intelligence summary about a botnet contains no downloadable program for a business network; safe case 44.,Normal/Ignore,Normal/Ignore,Allow,False
DEFENSIVE_ANALYSIS_AND_INCIDENT_RESPONSE-045,defensive_analysis_and_incident_response,A defensive malware analysis for selected workstations contains no executable payload; safe case 45.,Normal/Ignore,Normal/Ignore,Allow,False
DEFENSIVE_ANALYSIS_AND_INCIDENT_RESPONSE-046,defensive_analysis_and_incident_response,An incident response report about ransomware uses an inert text-only example for unwitting user devices; safe case 46.,Normal/Ignore,Normal/Ignore,Allow,False
DEFENSIVE_ANALYSIS_AND_INCIDENT_RESPONSE-047,defensive_analysis_and_incident_response,A forensic investigation of spyware says indicators are redacted for a victim account; safe case 47.,Normal/Ignore,Normal/Ignore,Allow,False
DEFENSIVE_ANALYSIS_AND_INCIDENT_RESPONSE-048,defensive_analysis_and_incident_response,A threat intelligence summary about a botnet contains no downloadable program for a business network; safe case 48.,Normal/Ignore,Normal/Ignore,Allow,False
DEFENSIVE_ANALYSIS_AND_INCIDENT_RESPONSE-049,defensive_analysis_and_incident_response,A defensive malware analysis for selected workstations contains no executable payload; safe case 49.,Normal/Ignore,Normal/Ignore,Allow,False
DEFENSIVE_ANALYSIS_AND_INCIDENT_RESPONSE-050,defensive_analysis_and_incident_response,An incident response report about ransomware uses an inert text-only example for unwitting user devices; safe case 50.,Normal/Ignore,Normal/Ignore,Allow,False
DETECTION_PREVENTION_AND_SANDBOX_REPORTS-001,detection_prevention_and_sandbox_reports,A sandbox analysis report describes malware prevention only and contains no executable payload for selected workstations; safe case 1.,Normal/Ignore,Normal/Ignore,Allow,False
DETECTION_PREVENTION_AND_SANDBOX_REPORTS-002,detection_prevention_and_sandbox_reports,Detection engineering documentation says infrastructure addresses are redacted for unwitting user devices; safe case 2.,Normal/Ignore,Normal/Ignore,Allow,False
DETECTION_PREVENTION_AND_SANDBOX_REPORTS-003,detection_prevention_and_sandbox_reports,Security awareness training about a keylogger contains no downloadable program for a victim account; safe case 3.,Normal/Ignore,Normal/Ignore,Allow,False
DETECTION_PREVENTION_AND_SANDBOX_REPORTS-004,detection_prevention_and_sandbox_reports,A malware prevention guide for a business network does not provide operational access; safe case 4.,Normal/Ignore,Normal/Ignore,Allow,False
DETECTION_PREVENTION_AND_SANDBOX_REPORTS-005,detection_prevention_and_sandbox_reports,A sandbox analysis report describes malware prevention only and contains no executable payload for selected workstations; safe case 5.,Normal/Ignore,Normal/Ignore,Allow,False
DETECTION_PREVENTION_AND_SANDBOX_REPORTS-006,detection_prevention_and_sandbox_reports,Detection engineering documentation says infrastructure addresses are redacted for unwitting user devices; safe case 6.,Normal/Ignore,Normal/Ignore,Allow,False
DETECTION_PREVENTION_AND_SANDBOX_REPORTS-007,detection_prevention_and_sandbox_reports,Security awareness training about a keylogger contains no downloadable program for a victim account; safe case 7.,Normal/Ignore,Normal/Ignore,Allow,False
DETECTION_PREVENTION_AND_SANDBOX_REPORTS-008,detection_prevention_and_sandbox_reports,A malware prevention guide for a business network does not provide operational access; safe case 8.,Normal/Ignore,Normal/Ignore,Allow,False
DETECTION_PREVENTION_AND_SANDBOX_REPORTS-009,detection_prevention_and_sandbox_reports,A sandbox analysis report describes malware prevention only and contains no executable payload for selected workstations; safe case 9.,Normal/Ignore,Normal/Ignore,Allow,False
DETECTION_PREVENTION_AND_SANDBOX_REPORTS-010,detection_prevention_and_sandbox_reports,Detection engineering documentation says infrastructure addresses are redacted for unwitting user devices; safe case 10.,Normal/Ignore,Normal/Ignore,Allow,False
DETECTION_PREVENTION_AND_SANDBOX_REPORTS-011,detection_prevention_and_sandbox_reports,Security awareness training about a keylogger contains no downloadable program for a victim account; safe case 11.,Normal/Ignore,Normal/Ignore,Allow,False
DETECTION_PREVENTION_AND_SANDBOX_REPORTS-012,detection_prevention_and_sandbox_reports,A malware prevention guide for a business network does not provide operational access; safe case 12.,Normal/Ignore,Normal/Ignore,Allow,False
DETECTION_PREVENTION_AND_SANDBOX_REPORTS-013,detection_prevention_and_sandbox_reports,A sandbox analysis report describes malware prevention only and contains no executable payload for selected workstations; safe case 13.,Normal/Ignore,Normal/Ignore,Allow,False
DETECTION_PREVENTION_AND_SANDBOX_REPORTS-014,detection_prevention_and_sandbox_reports,Detection engineering documentation says infrastructure addresses are redacted for unwitting user devices; safe case 14.,Normal/Ignore,Normal/Ignore,Allow,False
DETECTION_PREVENTION_AND_SANDBOX_REPORTS-015,detection_prevention_and_sandbox_reports,Security awareness training about a keylogger contains no downloadable program for a victim account; safe case 15.,Normal/Ignore,Normal/Ignore,Allow,False
DETECTION_PREVENTION_AND_SANDBOX_REPORTS-016,detection_prevention_and_sandbox_reports,A malware prevention guide for a business network does not provide operational access; safe case 16.,Normal/Ignore,Normal/Ignore,Allow,False
DETECTION_PREVENTION_AND_SANDBOX_REPORTS-017,detection_prevention_and_sandbox_reports,A sandbox analysis report describes malware prevention only and contains no executable payload for selected workstations; safe case 17.,Normal/Ignore,Normal/Ignore,Allow,False
DETECTION_PREVENTION_AND_SANDBOX_REPORTS-018,detection_prevention_and_sandbox_reports,Detection engineering documentation says infrastructure addresses are redacted for unwitting user devices; safe case 18.,Normal/Ignore,Normal/Ignore,Allow,False
DETECTION_PREVENTION_AND_SANDBOX_REPORTS-019,detection_prevention_and_sandbox_reports,Security awareness training about a keylogger contains no downloadable program for a victim account; safe case 19.,Normal/Ignore,Normal/Ignore,Allow,False
DETECTION_PREVENTION_AND_SANDBOX_REPORTS-020,detection_prevention_and_sandbox_reports,A malware prevention guide for a business network does not provide operational access; safe case 20.,Normal/Ignore,Normal/Ignore,Allow,False
DETECTION_PREVENTION_AND_SANDBOX_REPORTS-021,detection_prevention_and_sandbox_reports,A sandbox analysis report describes malware prevention only and contains no executable payload for selected workstations; safe case 21.,Normal/Ignore,Normal/Ignore,Allow,False
DETECTION_PREVENTION_AND_SANDBOX_REPORTS-022,detection_prevention_and_sandbox_reports,Detection engineering documentation says infrastructure addresses are redacted for unwitting user devices; safe case 22.,Normal/Ignore,Normal/Ignore,Allow,False
DETECTION_PREVENTION_AND_SANDBOX_REPORTS-023,detection_prevention_and_sandbox_reports,Security awareness training about a keylogger contains no downloadable program for a victim account; safe case 23.,Normal/Ignore,Normal/Ignore,Allow,False
DETECTION_PREVENTION_AND_SANDBOX_REPORTS-024,detection_prevention_and_sandbox_reports,A malware prevention guide for a business network does not provide operational access; safe case 24.,Normal/Ignore,Normal/Ignore,Allow,False
DETECTION_PREVENTION_AND_SANDBOX_REPORTS-025,detection_prevention_and_sandbox_reports,A sandbox analysis report describes malware prevention only and contains no executable payload for selected workstations; safe case 25.,Normal/Ignore,Normal/Ignore,Allow,False
DETECTION_PREVENTION_AND_SANDBOX_REPORTS-026,detection_prevention_and_sandbox_reports,Detection engineering documentation says infrastructure addresses are redacted for unwitting user devices; safe case 26.,Normal/Ignore,Normal/Ignore,Allow,False
DETECTION_PREVENTION_AND_SANDBOX_REPORTS-027,detection_prevention_and_sandbox_reports,Security awareness training about a keylogger contains no downloadable program for a victim account; safe case 27.,Normal/Ignore,Normal/Ignore,Allow,False
DETECTION_PREVENTION_AND_SANDBOX_REPORTS-028,detection_prevention_and_sandbox_reports,A malware prevention guide for a business network does not provide operational access; safe case 28.,Normal/Ignore,Normal/Ignore,Allow,False
DETECTION_PREVENTION_AND_SANDBOX_REPORTS-029,detection_prevention_and_sandbox_reports,A sandbox analysis report describes malware prevention only and contains no executable payload for selected workstations; safe case 29.,Normal/Ignore,Normal/Ignore,Allow,False
DETECTION_PREVENTION_AND_SANDBOX_REPORTS-030,detection_prevention_and_sandbox_reports,Detection engineering documentation says infrastructure addresses are redacted for unwitting user devices; safe case 30.,Normal/Ignore,Normal/Ignore,Allow,False
DETECTION_PREVENTION_AND_SANDBOX_REPORTS-031,detection_prevention_and_sandbox_reports,Security awareness training about a keylogger contains no downloadable program for a victim account; safe case 31.,Normal/Ignore,Normal/Ignore,Allow,False
DETECTION_PREVENTION_AND_SANDBOX_REPORTS-032,detection_prevention_and_sandbox_reports,A malware prevention guide for a business network does not provide operational access; safe case 32.,Normal/Ignore,Normal/Ignore,Allow,False
DETECTION_PREVENTION_AND_SANDBOX_REPORTS-033,detection_prevention_and_sandbox_reports,A sandbox analysis report describes malware prevention only and contains no executable payload for selected workstations; safe case 33.,Normal/Ignore,Normal/Ignore,Allow,False
DETECTION_PREVENTION_AND_SANDBOX_REPORTS-034,detection_prevention_and_sandbox_reports,Detection engineering documentation says infrastructure addresses are redacted for unwitting user devices; safe case 34.,Normal/Ignore,Normal/Ignore,Allow,False
DETECTION_PREVENTION_AND_SANDBOX_REPORTS-035,detection_prevention_and_sandbox_reports,Security awareness training about a keylogger contains no downloadable program for a victim account; safe case 35.,Normal/Ignore,Normal/Ignore,Allow,False
DETECTION_PREVENTION_AND_SANDBOX_REPORTS-036,detection_prevention_and_sandbox_reports,A malware prevention guide for a business network does not provide operational access; safe case 36.,Normal/Ignore,Normal/Ignore,Allow,False
DETECTION_PREVENTION_AND_SANDBOX_REPORTS-037,detection_prevention_and_sandbox_reports,A sandbox analysis report describes malware prevention only and contains no executable payload for selected workstations; safe case 37.,Normal/Ignore,Normal/Ignore,Allow,False
DETECTION_PREVENTION_AND_SANDBOX_REPORTS-038,detection_prevention_and_sandbox_reports,Detection engineering documentation says infrastructure addresses are redacted for unwitting user devices; safe case 38.,Normal/Ignore,Normal/Ignore,Allow,False
DETECTION_PREVENTION_AND_SANDBOX_REPORTS-039,detection_prevention_and_sandbox_reports,Security awareness training about a keylogger contains no downloadable program for a victim account; safe case 39.,Normal/Ignore,Normal/Ignore,Allow,False
DETECTION_PREVENTION_AND_SANDBOX_REPORTS-040,detection_prevention_and_sandbox_reports,A malware prevention guide for a business network does not provide operational access; safe case 40.,Normal/Ignore,Normal/Ignore,Allow,False
DETECTION_PREVENTION_AND_SANDBOX_REPORTS-041,detection_prevention_and_sandbox_reports,A sandbox analysis report describes malware prevention only and contains no executable payload for selected workstations; safe case 41.,Normal/Ignore,Normal/Ignore,Allow,False
DETECTION_PREVENTION_AND_SANDBOX_REPORTS-042,detection_prevention_and_sandbox_reports,Detection engineering documentation says infrastructure addresses are redacted for unwitting user devices; safe case 42.,Normal/Ignore,Normal/Ignore,Allow,False
DETECTION_PREVENTION_AND_SANDBOX_REPORTS-043,detection_prevention_and_sandbox_reports,Security awareness training about a keylogger contains no downloadable program for a victim account; safe case 43.,Normal/Ignore,Normal/Ignore,Allow,False
DETECTION_PREVENTION_AND_SANDBOX_REPORTS-044,detection_prevention_and_sandbox_reports,A malware prevention guide for a business network does not provide operational access; safe case 44.,Normal/Ignore,Normal/Ignore,Allow,False
DETECTION_PREVENTION_AND_SANDBOX_REPORTS-045,detection_prevention_and_sandbox_reports,A sandbox analysis report describes malware prevention only and contains no executable payload for selected workstations; safe case 45.,Normal/Ignore,Normal/Ignore,Allow,False
DETECTION_PREVENTION_AND_SANDBOX_REPORTS-046,detection_prevention_and_sandbox_reports,Detection engineering documentation says infrastructure addresses are redacted for unwitting user devices; safe case 46.,Normal/Ignore,Normal/Ignore,Allow,False
DETECTION_PREVENTION_AND_SANDBOX_REPORTS-047,detection_prevention_and_sandbox_reports,Security awareness training about a keylogger contains no downloadable program for a victim account; safe case 47.,Normal/Ignore,Normal/Ignore,Allow,False
DETECTION_PREVENTION_AND_SANDBOX_REPORTS-048,detection_prevention_and_sandbox_reports,A malware prevention guide for a business network does not provide operational access; safe case 48.,Normal/Ignore,Normal/Ignore,Allow,False
DETECTION_PREVENTION_AND_SANDBOX_REPORTS-049,detection_prevention_and_sandbox_reports,A sandbox analysis report describes malware prevention only and contains no executable payload for selected workstations; safe case 49.,Normal/Ignore,Normal/Ignore,Allow,False
DETECTION_PREVENTION_AND_SANDBOX_REPORTS-050,detection_prevention_and_sandbox_reports,Detection engineering documentation says infrastructure addresses are redacted for unwitting user devices; safe case 50.,Normal/Ignore,Normal/Ignore,Allow,False
AUTHORIZED_RESEARCH_AND_TRAINING-001,authorized_research_and_training,Authorized security research discusses ransomware and contains no executable payload for selected workstations; safe case 1.,Normal/Ignore,Normal/Ignore,Allow,False
AUTHORIZED_RESEARCH_AND_TRAINING-002,authorized_research_and_training,An authorized penetration test uses synthetic credentials and no live target is involved for unwitting user devices; safe case 2.,Normal/Ignore,Normal/Ignore,Allow,False
AUTHORIZED_RESEARCH_AND_TRAINING-003,authorized_research_and_training,An academic cybersecurity course mentions a trojan program but uses an inert text-only example for a victim account; safe case 3.,Normal/Ignore,Normal/Ignore,Allow,False
AUTHORIZED_RESEARCH_AND_TRAINING-004,authorized_research_and_training,Security patch validation discusses a malicious backdoor and contains no downloadable program for a business network; safe case 4.,Normal/Ignore,Normal/Ignore,Allow,False
AUTHORIZED_RESEARCH_AND_TRAINING-005,authorized_research_and_training,Authorized security research discusses ransomware and contains no executable payload for selected workstations; safe case 5.,Normal/Ignore,Normal/Ignore,Allow,False
AUTHORIZED_RESEARCH_AND_TRAINING-006,authorized_research_and_training,An authorized penetration test uses synthetic credentials and no live target is involved for unwitting user devices; safe case 6.,Normal/Ignore,Normal/Ignore,Allow,False
AUTHORIZED_RESEARCH_AND_TRAINING-007,authorized_research_and_training,An academic cybersecurity course mentions a trojan program but uses an inert text-only example for a victim account; safe case 7.,Normal/Ignore,Normal/Ignore,Allow,False
AUTHORIZED_RESEARCH_AND_TRAINING-008,authorized_research_and_training,Security patch validation discusses a malicious backdoor and contains no downloadable program for a business network; safe case 8.,Normal/Ignore,Normal/Ignore,Allow,False
AUTHORIZED_RESEARCH_AND_TRAINING-009,authorized_research_and_training,Authorized security research discusses ransomware and contains no executable payload for selected workstations; safe case 9.,Normal/Ignore,Normal/Ignore,Allow,False
AUTHORIZED_RESEARCH_AND_TRAINING-010,authorized_research_and_training,An authorized penetration test uses synthetic credentials and no live target is involved for unwitting user devices; safe case 10.,Normal/Ignore,Normal/Ignore,Allow,False
AUTHORIZED_RESEARCH_AND_TRAINING-011,authorized_research_and_training,An academic cybersecurity course mentions a trojan program but uses an inert text-only example for a victim account; safe case 11.,Normal/Ignore,Normal/Ignore,Allow,False
AUTHORIZED_RESEARCH_AND_TRAINING-012,authorized_research_and_training,Security patch validation discusses a malicious backdoor and contains no downloadable program for a business network; safe case 12.,Normal/Ignore,Normal/Ignore,Allow,False
AUTHORIZED_RESEARCH_AND_TRAINING-013,authorized_research_and_training,Authorized security research discusses ransomware and contains no executable payload for selected workstations; safe case 13.,Normal/Ignore,Normal/Ignore,Allow,False
AUTHORIZED_RESEARCH_AND_TRAINING-014,authorized_research_and_training,An authorized penetration test uses synthetic credentials and no live target is involved for unwitting user devices; safe case 14.,Normal/Ignore,Normal/Ignore,Allow,False
AUTHORIZED_RESEARCH_AND_TRAINING-015,authorized_research_and_training,An academic cybersecurity course mentions a trojan program but uses an inert text-only example for a victim account; safe case 15.,Normal/Ignore,Normal/Ignore,Allow,False
AUTHORIZED_RESEARCH_AND_TRAINING-016,authorized_research_and_training,Security patch validation discusses a malicious backdoor and contains no downloadable program for a business network; safe case 16.,Normal/Ignore,Normal/Ignore,Allow,False
AUTHORIZED_RESEARCH_AND_TRAINING-017,authorized_research_and_training,Authorized security research discusses ransomware and contains no executable payload for selected workstations; safe case 17.,Normal/Ignore,Normal/Ignore,Allow,False
AUTHORIZED_RESEARCH_AND_TRAINING-018,authorized_research_and_training,An authorized penetration test uses synthetic credentials and no live target is involved for unwitting user devices; safe case 18.,Normal/Ignore,Normal/Ignore,Allow,False
AUTHORIZED_RESEARCH_AND_TRAINING-019,authorized_research_and_training,An academic cybersecurity course mentions a trojan program but uses an inert text-only example for a victim account; safe case 19.,Normal/Ignore,Normal/Ignore,Allow,False
AUTHORIZED_RESEARCH_AND_TRAINING-020,authorized_research_and_training,Security patch validation discusses a malicious backdoor and contains no downloadable program for a business network; safe case 20.,Normal/Ignore,Normal/Ignore,Allow,False
AUTHORIZED_RESEARCH_AND_TRAINING-021,authorized_research_and_training,Authorized security research discusses ransomware and contains no executable payload for selected workstations; safe case 21.,Normal/Ignore,Normal/Ignore,Allow,False
AUTHORIZED_RESEARCH_AND_TRAINING-022,authorized_research_and_training,An authorized penetration test uses synthetic credentials and no live target is involved for unwitting user devices; safe case 22.,Normal/Ignore,Normal/Ignore,Allow,False
AUTHORIZED_RESEARCH_AND_TRAINING-023,authorized_research_and_training,An academic cybersecurity course mentions a trojan program but uses an inert text-only example for a victim account; safe case 23.,Normal/Ignore,Normal/Ignore,Allow,False
AUTHORIZED_RESEARCH_AND_TRAINING-024,authorized_research_and_training,Security patch validation discusses a malicious backdoor and contains no downloadable program for a business network; safe case 24.,Normal/Ignore,Normal/Ignore,Allow,False
AUTHORIZED_RESEARCH_AND_TRAINING-025,authorized_research_and_training,Authorized security research discusses ransomware and contains no executable payload for selected workstations; safe case 25.,Normal/Ignore,Normal/Ignore,Allow,False
AUTHORIZED_RESEARCH_AND_TRAINING-026,authorized_research_and_training,An authorized penetration test uses synthetic credentials and no live target is involved for unwitting user devices; safe case 26.,Normal/Ignore,Normal/Ignore,Allow,False
AUTHORIZED_RESEARCH_AND_TRAINING-027,authorized_research_and_training,An academic cybersecurity course mentions a trojan program but uses an inert text-only example for a victim account; safe case 27.,Normal/Ignore,Normal/Ignore,Allow,False
AUTHORIZED_RESEARCH_AND_TRAINING-028,authorized_research_and_training,Security patch validation discusses a malicious backdoor and contains no downloadable program for a business network; safe case 28.,Normal/Ignore,Normal/Ignore,Allow,False
AUTHORIZED_RESEARCH_AND_TRAINING-029,authorized_research_and_training,Authorized security research discusses ransomware and contains no executable payload for selected workstations; safe case 29.,Normal/Ignore,Normal/Ignore,Allow,False
AUTHORIZED_RESEARCH_AND_TRAINING-030,authorized_research_and_training,An authorized penetration test uses synthetic credentials and no live target is involved for unwitting user devices; safe case 30.,Normal/Ignore,Normal/Ignore,Allow,False
AUTHORIZED_RESEARCH_AND_TRAINING-031,authorized_research_and_training,An academic cybersecurity course mentions a trojan program but uses an inert text-only example for a victim account; safe case 31.,Normal/Ignore,Normal/Ignore,Allow,False
AUTHORIZED_RESEARCH_AND_TRAINING-032,authorized_research_and_training,Security patch validation discusses a malicious backdoor and contains no downloadable program for a business network; safe case 32.,Normal/Ignore,Normal/Ignore,Allow,False
AUTHORIZED_RESEARCH_AND_TRAINING-033,authorized_research_and_training,Authorized security research discusses ransomware and contains no executable payload for selected workstations; safe case 33.,Normal/Ignore,Normal/Ignore,Allow,False
AUTHORIZED_RESEARCH_AND_TRAINING-034,authorized_research_and_training,An authorized penetration test uses synthetic credentials and no live target is involved for unwitting user devices; safe case 34.,Normal/Ignore,Normal/Ignore,Allow,False
AUTHORIZED_RESEARCH_AND_TRAINING-035,authorized_research_and_training,An academic cybersecurity course mentions a trojan program but uses an inert text-only example for a victim account; safe case 35.,Normal/Ignore,Normal/Ignore,Allow,False
AUTHORIZED_RESEARCH_AND_TRAINING-036,authorized_research_and_training,Security patch validation discusses a malicious backdoor and contains no downloadable program for a business network; safe case 36.,Normal/Ignore,Normal/Ignore,Allow,False
AUTHORIZED_RESEARCH_AND_TRAINING-037,authorized_research_and_training,Authorized security research discusses ransomware and contains no executable payload for selected workstations; safe case 37.,Normal/Ignore,Normal/Ignore,Allow,False
AUTHORIZED_RESEARCH_AND_TRAINING-038,authorized_research_and_training,An authorized penetration test uses synthetic credentials and no live target is involved for unwitting user devices; safe case 38.,Normal/Ignore,Normal/Ignore,Allow,False
AUTHORIZED_RESEARCH_AND_TRAINING-039,authorized_research_and_training,An academic cybersecurity course mentions a trojan program but uses an inert text-only example for a victim account; safe case 39.,Normal/Ignore,Normal/Ignore,Allow,False
AUTHORIZED_RESEARCH_AND_TRAINING-040,authorized_research_and_training,Security patch validation discusses a malicious backdoor and contains no downloadable program for a business network; safe case 40.,Normal/Ignore,Normal/Ignore,Allow,False
AUTHORIZED_RESEARCH_AND_TRAINING-041,authorized_research_and_training,Authorized security research discusses ransomware and contains no executable payload for selected workstations; safe case 41.,Normal/Ignore,Normal/Ignore,Allow,False
AUTHORIZED_RESEARCH_AND_TRAINING-042,authorized_research_and_training,An authorized penetration test uses synthetic credentials and no live target is involved for unwitting user devices; safe case 42.,Normal/Ignore,Normal/Ignore,Allow,False
AUTHORIZED_RESEARCH_AND_TRAINING-043,authorized_research_and_training,An academic cybersecurity course mentions a trojan program but uses an inert text-only example for a victim account; safe case 43.,Normal/Ignore,Normal/Ignore,Allow,False
AUTHORIZED_RESEARCH_AND_TRAINING-044,authorized_research_and_training,Security patch validation discusses a malicious backdoor and contains no downloadable program for a business network; safe case 44.,Normal/Ignore,Normal/Ignore,Allow,False
AUTHORIZED_RESEARCH_AND_TRAINING-045,authorized_research_and_training,Authorized security research discusses ransomware and contains no executable payload for selected workstations; safe case 45.,Normal/Ignore,Normal/Ignore,Allow,False
AUTHORIZED_RESEARCH_AND_TRAINING-046,authorized_research_and_training,An authorized penetration test uses synthetic credentials and no live target is involved for unwitting user devices; safe case 46.,Normal/Ignore,Normal/Ignore,Allow,False
AUTHORIZED_RESEARCH_AND_TRAINING-047,authorized_research_and_training,An academic cybersecurity course mentions a trojan program but uses an inert text-only example for a victim account; safe case 47.,Normal/Ignore,Normal/Ignore,Allow,False
AUTHORIZED_RESEARCH_AND_TRAINING-048,authorized_research_and_training,Security patch validation discusses a malicious backdoor and contains no downloadable program for a business network; safe case 48.,Normal/Ignore,Normal/Ignore,Allow,False
AUTHORIZED_RESEARCH_AND_TRAINING-049,authorized_research_and_training,Authorized security research discusses ransomware and contains no executable payload for selected workstations; safe case 49.,Normal/Ignore,Normal/Ignore,Allow,False
AUTHORIZED_RESEARCH_AND_TRAINING-050,authorized_research_and_training,An authorized penetration test uses synthetic credentials and no live target is involved for unwitting user devices; safe case 50.,Normal/Ignore,Normal/Ignore,Allow,False
BENIGN_SOFTWARE_AND_ADMINISTRATION-001,benign_software_and_administration,A legitimate remote administration tool supports selected workstations; ordinary case 1.,Normal/Ignore,Normal/Ignore,Allow,False
BENIGN_SOFTWARE_AND_ADMINISTRATION-002,benign_software_and_administration,An antivirus update is installed on unwitting user devices; ordinary case 2.,Normal/Ignore,Normal/Ignore,Allow,False
BENIGN_SOFTWARE_AND_ADMINISTRATION-003,benign_software_and_administration,Approved backup encryption protects a victim account; ordinary case 3.,Normal/Ignore,Normal/Ignore,Allow,False
BENIGN_SOFTWARE_AND_ADMINISTRATION-004,benign_software_and_administration,Software deployment by administrators updates a business network; ordinary case 4.,Normal/Ignore,Normal/Ignore,Allow,False
BENIGN_SOFTWARE_AND_ADMINISTRATION-005,benign_software_and_administration,A legitimate remote administration tool supports selected workstations; ordinary case 5.,Normal/Ignore,Normal/Ignore,Allow,False
BENIGN_SOFTWARE_AND_ADMINISTRATION-006,benign_software_and_administration,An antivirus update is installed on unwitting user devices; ordinary case 6.,Normal/Ignore,Normal/Ignore,Allow,False
BENIGN_SOFTWARE_AND_ADMINISTRATION-007,benign_software_and_administration,Approved backup encryption protects a victim account; ordinary case 7.,Normal/Ignore,Normal/Ignore,Allow,False
BENIGN_SOFTWARE_AND_ADMINISTRATION-008,benign_software_and_administration,Software deployment by administrators updates a business network; ordinary case 8.,Normal/Ignore,Normal/Ignore,Allow,False
BENIGN_SOFTWARE_AND_ADMINISTRATION-009,benign_software_and_administration,A legitimate remote administration tool supports selected workstations; ordinary case 9.,Normal/Ignore,Normal/Ignore,Allow,False
BENIGN_SOFTWARE_AND_ADMINISTRATION-010,benign_software_and_administration,An antivirus update is installed on unwitting user devices; ordinary case 10.,Normal/Ignore,Normal/Ignore,Allow,False
BENIGN_SOFTWARE_AND_ADMINISTRATION-011,benign_software_and_administration,Approved backup encryption protects a victim account; ordinary case 11.,Normal/Ignore,Normal/Ignore,Allow,False
BENIGN_SOFTWARE_AND_ADMINISTRATION-012,benign_software_and_administration,Software deployment by administrators updates a business network; ordinary case 12.,Normal/Ignore,Normal/Ignore,Allow,False
BENIGN_SOFTWARE_AND_ADMINISTRATION-013,benign_software_and_administration,A legitimate remote administration tool supports selected workstations; ordinary case 13.,Normal/Ignore,Normal/Ignore,Allow,False
