split,label,family,text
train,safe_reporting_or_criticism,safe_train_frame_0,A news report explains that documented incident 32: a visitor tore a religious scripture and condemns the incident.
train,safe_reporting_or_criticism,safe_train_frame_0,A news report explains that documented incident 33: someone covered a shrine with abusive graffiti and condemns the incident.
train,safe_reporting_or_criticism,safe_train_frame_0,A news report explains that documented incident 34: an individual trampled a sacred banner and condemns the incident.
train,safe_reporting_or_criticism,safe_train_frame_0,A news report explains that documented incident 35: a fire damaged a temple and condemns the incident.
train,safe_reporting_or_criticism,safe_train_frame_0,A news report explains that documented incident 36: a user circulated a degrading image of a religious leader and condemns the incident.
train,safe_reporting_or_criticism,safe_train_frame_0,A news report explains that documented incident 37: vandals burned a holy book and condemns the incident.
train,safe_reporting_or_criticism,safe_train_frame_0,A news report explains that documented incident 38: someone defaced a sacred symbol and condemns the incident.
train,safe_reporting_or_criticism,safe_train_frame_0,A news report explains that documented incident 39: an attacker damaged a prayer hall and condemns the incident.
train,safe_reporting_or_criticism,safe_train_frame_0,A news report explains that documented incident 40: a group mocked a prophet and condemns the incident.
train,safe_reporting_or_criticism,safe_train_frame_0,A news report explains that documented incident 41: a person smashed a religious statue and condemns the incident.
train,safe_reporting_or_criticism,safe_train_frame_0,A news report explains that documented incident 42: a crowd vandalized a place of worship and condemns the incident.
train,safe_reporting_or_criticism,safe_train_frame_0,A news report explains that documented incident 43: an account posted an obscene caricature of a deity and condemns the incident.
train,safe_reporting_or_criticism,safe_train_frame_0,A news report explains that documented incident 44: a visitor tore a religious scripture and condemns the incident.
train,safe_reporting_or_criticism,safe_train_frame_0,A news report explains that documented incident 45: someone covered a shrine with abusive graffiti and condemns the incident.
train,safe_reporting_or_criticism,safe_train_frame_0,A news report explains that documented incident 46: an individual trampled a sacred banner and condemns the incident.
train,safe_reporting_or_criticism,safe_train_frame_0,A news report explains that documented incident 47: a fire damaged a temple and condemns the incident.
train,safe_reporting_or_criticism,safe_train_frame_0,A news report explains that documented incident 48: a user circulated a degrading image of a religious leader and condemns the incident.
train,safe_reporting_or_criticism,safe_train_frame_0,A news report explains that documented incident 49: vandals burned a holy book and condemns the incident.
train,safe_reporting_or_criticism,safe_train_frame_0,A news report explains that documented incident 50: someone defaced a sacred symbol and condemns the incident.
train,safe_reporting_or_criticism,safe_train_frame_0,A news report explains that documented incident 51: an attacker damaged a prayer hall and condemns the incident.
train,safe_reporting_or_criticism,safe_train_frame_0,A news report explains that documented incident 52: a group mocked a prophet and condemns the incident.
train,safe_reporting_or_criticism,safe_train_frame_0,A news report explains that documented incident 53: a person smashed a religious statue and condemns the incident.
train,safe_reporting_or_criticism,safe_train_frame_0,A news report explains that documented incident 54: a crowd vandalized a place of worship and condemns the incident.
train,safe_reporting_or_criticism,safe_train_frame_0,A news report explains that documented incident 55: an account posted an obscene caricature of a deity and condemns the incident.
train,safe_reporting_or_criticism,safe_train_frame_0,A news report explains that documented incident 56: a visitor tore a religious scripture and condemns the incident.
train,safe_reporting_or_criticism,safe_train_frame_0,A news report explains that documented incident 57: someone covered a shrine with abusive graffiti and condemns the incident.
train,safe_reporting_or_criticism,safe_train_frame_0,A news report explains that documented incident 58: an individual trampled a sacred banner and condemns the incident.
train,safe_reporting_or_criticism,safe_train_frame_0,A news report explains that documented incident 59: a fire damaged a temple and condemns the incident.
train,safe_reporting_or_criticism,safe_train_frame_0,A news report explains that documented incident 60: a user circulated a degrading image of a religious leader and condemns the incident.
train,safe_reporting_or_criticism,safe_train_frame_1,A history lesson discusses how documented incident 2: someone defaced a sacred symbol without supporting it.
train,safe_reporting_or_criticism,safe_train_frame_1,A history lesson discusses how documented incident 3: an attacker damaged a prayer hall without supporting it.
train,safe_reporting_or_criticism,safe_train_frame_1,A history lesson discusses how documented incident 4: a group mocked a prophet without supporting it.
train,safe_reporting_or_criticism,safe_train_frame_1,A history lesson discusses how documented incident 5: a person smashed a religious statue without supporting it.
train,safe_reporting_or_criticism,safe_train_frame_1,A history lesson discusses how documented incident 6: a crowd vandalized a place of worship without supporting it.
train,safe_reporting_or_criticism,safe_train_frame_1,A history lesson discusses how documented incident 7: an account posted an obscene caricature of a deity without supporting it.
train,safe_reporting_or_criticism,safe_train_frame_1,A history lesson discusses how documented incident 8: a visitor tore a religious scripture without supporting it.
train,safe_reporting_or_criticism,safe_train_frame_1,A history lesson discusses how documented incident 9: someone covered a shrine with abusive graffiti without supporting it.
train,safe_reporting_or_criticism,safe_train_frame_1,A history lesson discusses how documented incident 10: an individual trampled a sacred banner without supporting it.
train,safe_reporting_or_criticism,safe_train_frame_1,A history lesson discusses how documented incident 11: a fire damaged a temple without supporting it.
train,safe_reporting_or_criticism,safe_train_frame_1,A history lesson discusses how documented incident 12: a user circulated a degrading image of a religious leader without supporting it.
train,safe_reporting_or_criticism,safe_train_frame_1,A history lesson discusses how documented incident 13: vandals burned a holy book without supporting it.
train,safe_reporting_or_criticism,safe_train_frame_1,A history lesson discusses how documented incident 14: someone defaced a sacred symbol without supporting it.
train,safe_reporting_or_criticism,safe_train_frame_1,A history lesson discusses how documented incident 15: an attacker damaged a prayer hall without supporting it.
train,safe_reporting_or_criticism,safe_train_frame_1,A history lesson discusses how documented incident 16: a group mocked a prophet without supporting it.
train,safe_reporting_or_criticism,safe_train_frame_1,A history lesson discusses how documented incident 17: a person smashed a religious statue without supporting it.
train,safe_reporting_or_criticism,safe_train_frame_1,A history lesson discusses how documented incident 18: a crowd vandalized a place of worship without supporting it.
train,safe_reporting_or_criticism,safe_train_frame_1,A history lesson discusses how documented incident 19: an account posted an obscene caricature of a deity without supporting it.
train,safe_reporting_or_criticism,safe_train_frame_1,A history lesson discusses how documented incident 20: a visitor tore a religious scripture without supporting it.
train,safe_reporting_or_criticism,safe_train_frame_1,A history lesson discusses how documented incident 21: someone covered a shrine with abusive graffiti without supporting it.
train,safe_reporting_or_criticism,safe_train_frame_1,A history lesson discusses how documented incident 22: an individual trampled a sacred banner without supporting it.
train,safe_reporting_or_criticism,safe_train_frame_1,A history lesson discusses how documented incident 23: a fire damaged a temple without supporting it.
train,safe_reporting_or_criticism,safe_train_frame_1,A history lesson discusses how documented incident 24: a user circulated a degrading image of a religious leader without supporting it.
train,safe_reporting_or_criticism,safe_train_frame_1,A history lesson discusses how documented incident 25: vandals burned a holy book without supporting it.
train,safe_reporting_or_criticism,safe_train_frame_1,A history lesson discusses how documented incident 26: someone defaced a sacred symbol without supporting it.
train,safe_reporting_or_criticism,safe_train_frame_1,A history lesson discusses how documented incident 27: an attacker damaged a prayer hall without supporting it.
train,safe_reporting_or_criticism,safe_train_frame_1,A history lesson discusses how documented incident 28: a group mocked a prophet without supporting it.
train,safe_reporting_or_criticism,safe_train_frame_1,A history lesson discusses how documented incident 29: a person smashed a religious statue without supporting it.
train,safe_reporting_or_criticism,safe_train_frame_1,A history lesson discusses how documented incident 30: a crowd vandalized a place of worship without supporting it.
train,safe_reporting_or_criticism,safe_train_frame_1,A history lesson discusses how documented incident 31: an account posted an obscene caricature of a deity without supporting it.
train,safe_reporting_or_criticism,safe_train_frame_1,A history lesson discusses how documented incident 32: a visitor tore a religious scripture without supporting it.
train,safe_reporting_or_criticism,safe_train_frame_1,A history lesson discusses how documented incident 33: someone covered a shrine with abusive graffiti without supporting it.
train,safe_reporting_or_criticism,safe_train_frame_1,A history lesson discusses how documented incident 34: an individual trampled a sacred banner without supporting it.
train,safe_reporting_or_criticism,safe_train_frame_1,A history lesson discusses how documented incident 35: a fire damaged a temple without supporting it.
train,safe_reporting_or_criticism,safe_train_frame_1,A history lesson discusses how documented incident 36: a user circulated a degrading image of a religious leader without supporting it.
train,safe_reporting_or_criticism,safe_train_frame_1,A history lesson discusses how documented incident 37: vandals burned a holy book without supporting it.
train,safe_reporting_or_criticism,safe_train_frame_1,A history lesson discusses how documented incident 38: someone defaced a sacred symbol without supporting it.
train,safe_reporting_or_criticism,safe_train_frame_1,A history lesson discusses how documented incident 39: an attacker damaged a prayer hall without supporting it.
train,safe_reporting_or_criticism,safe_train_frame_1,A history lesson discusses how documented incident 40: a group mocked a prophet without supporting it.
train,safe_reporting_or_criticism,safe_train_frame_1,A history lesson discusses how documented incident 41: a person smashed a religious statue without supporting it.
train,safe_reporting_or_criticism,safe_train_frame_1,A history lesson discusses how documented incident 42: a crowd vandalized a place of worship without supporting it.
train,safe_reporting_or_criticism,safe_train_frame_1,A history lesson discusses how documented incident 43: an account posted an obscene caricature of a deity without supporting it.
train,safe_reporting_or_criticism,safe_train_frame_1,A history lesson discusses how documented incident 44: a visitor tore a religious scripture without supporting it.
train,safe_reporting_or_criticism,safe_train_frame_1,A history lesson discusses how documented incident 45: someone covered a shrine with abusive graffiti without supporting it.
train,safe_reporting_or_criticism,safe_train_frame_1,A history lesson discusses how documented incident 46: an individual trampled a sacred banner without supporting it.
train,safe_reporting_or_criticism,safe_train_frame_1,A history lesson discusses how documented incident 47: a fire damaged a temple without supporting it.
train,safe_reporting_or_criticism,safe_train_frame_1,A history lesson discusses how documented incident 48: a user circulated a degrading image of a religious leader without supporting it.
train,safe_reporting_or_criticism,safe_train_frame_1,A history lesson discusses how documented incident 49: vandals burned a holy book without supporting it.
train,safe_reporting_or_criticism,safe_train_frame_1,A history lesson discusses how documented incident 50: someone defaced a sacred symbol without supporting it.
train,safe_reporting_or_criticism,safe_train_frame_1,A history lesson discusses how documented incident 51: an attacker damaged a prayer hall without supporting it.
train,safe_reporting_or_criticism,safe_train_frame_1,A history lesson discusses how documented incident 52: a group mocked a prophet without supporting it.
train,safe_reporting_or_criticism,safe_train_frame_1,A history lesson discusses how documented incident 53: a person smashed a religious statue without supporting it.
train,safe_reporting_or_criticism,safe_train_frame_1,A history lesson discusses how documented incident 54: a crowd vandalized a place of worship without supporting it.
train,safe_reporting_or_criticism,safe_train_frame_1,A history lesson discusses how documented incident 55: an account posted an obscene caricature of a deity without supporting it.
train,safe_reporting_or_criticism,safe_train_frame_1,A history lesson discusses how documented incident 56: a visitor tore a religious scripture without supporting it.
train,safe_reporting_or_criticism,safe_train_frame_1,A history lesson discusses how documented incident 57: someone covered a shrine with abusive graffiti without supporting it.
train,safe_reporting_or_criticism,safe_train_frame_1,A history lesson discusses how documented incident 58: an individual trampled a sacred banner without supporting it.
train,safe_reporting_or_criticism,safe_train_frame_1,A history lesson discusses how documented incident 59: a fire damaged a temple without supporting it.
train,safe_reporting_or_criticism,safe_train_frame_1,A history lesson discusses how documented incident 60: a user circulated a degrading image of a religious leader without supporting it.
train,safe_reporting_or_criticism,safe_train_frame_1,A history lesson discusses how documented incident 1: vandals burned a holy book without supporting it.
train,safe_reporting_or_criticism,safe_train_frame_2,An interfaith workshop examines why documented incident 3: an attacker damaged a prayer hall and promotes respect.
train,safe_reporting_or_criticism,safe_train_frame_2,An interfaith workshop examines why documented incident 4: a group mocked a prophet and promotes respect.
train,safe_reporting_or_criticism,safe_train_frame_2,An interfaith workshop examines why documented incident 5: a person smashed a religious statue and promotes respect.
train,safe_reporting_or_criticism,safe_train_frame_2,An interfaith workshop examines why documented incident 6: a crowd vandalized a place of worship and promotes respect.
train,safe_reporting_or_criticism,safe_train_frame_2,An interfaith workshop examines why documented incident 7: an account posted an obscene caricature of a deity and promotes respect.
train,safe_reporting_or_criticism,safe_train_frame_2,An interfaith workshop examines why documented incident 8: a visitor tore a religious scripture and promotes respect.
train,safe_reporting_or_criticism,safe_train_frame_2,An interfaith workshop examines why documented incident 9: someone covered a shrine with abusive graffiti and promotes respect.
train,safe_reporting_or_criticism,safe_train_frame_2,An interfaith workshop examines why documented incident 10: an individual trampled a sacred banner and promotes respect.
train,safe_reporting_or_criticism,safe_train_frame_2,An interfaith workshop examines why documented incident 11: a fire damaged a temple and promotes respect.
train,safe_reporting_or_criticism,safe_train_frame_2,An interfaith workshop examines why documented incident 12: a user circulated a degrading image of a religious leader and promotes respect.
train,safe_reporting_or_criticism,safe_train_frame_2,An interfaith workshop examines why documented incident 13: vandals burned a holy book and promotes respect.
train,safe_reporting_or_criticism,safe_train_frame_2,An interfaith workshop examines why documented incident 14: someone defaced a sacred symbol and promotes respect.
train,safe_reporting_or_criticism,safe_train_frame_2,An interfaith workshop examines why documented incident 15: an attacker damaged a prayer hall and promotes respect.
train,safe_reporting_or_criticism,safe_train_frame_2,An interfaith workshop examines why documented incident 16: a group mocked a prophet and promotes respect.
train,safe_reporting_or_criticism,safe_train_frame_2,An interfaith workshop examines why documented incident 17: a person smashed a religious statue and promotes respect.
train,safe_reporting_or_criticism,safe_train_frame_2,An interfaith workshop examines why documented incident 18: a crowd vandalized a place of worship and promotes respect.
train,safe_reporting_or_criticism,safe_train_frame_2,An interfaith workshop examines why documented incident 19: an account posted an obscene caricature of a deity and promotes respect.
train,safe_reporting_or_criticism,safe_train_frame_2,An interfaith workshop examines why documented incident 20: a visitor tore a religious scripture and promotes respect.
train,safe_reporting_or_criticism,safe_train_frame_2,An interfaith workshop examines why documented incident 21: someone covered a shrine with abusive graffiti and promotes respect.
train,safe_reporting_or_criticism,safe_train_frame_2,An interfaith workshop examines why documented incident 22: an individual trampled a sacred banner and promotes respect.
train,safe_reporting_or_criticism,safe_train_frame_2,An interfaith workshop examines why documented incident 23: a fire damaged a temple and promotes respect.
train,safe_reporting_or_criticism,safe_train_frame_2,An interfaith workshop examines why documented incident 24: a user circulated a degrading image of a religious leader and promotes respect.
train,safe_reporting_or_criticism,safe_train_frame_2,An interfaith workshop examines why documented incident 25: vandals burned a holy book and promotes respect.
train,safe_reporting_or_criticism,safe_train_frame_2,An interfaith workshop examines why documented incident 26: someone defaced a sacred symbol and promotes respect.
train,safe_reporting_or_criticism,safe_train_frame_2,An interfaith workshop examines why documented incident 27: an attacker damaged a prayer hall and promotes respect.
train,safe_reporting_or_criticism,safe_train_frame_2,An interfaith workshop examines why documented incident 28: a group mocked a prophet and promotes respect.
train,safe_reporting_or_criticism,safe_train_frame_2,An interfaith workshop examines why documented incident 29: a person smashed a religious statue and promotes respect.
train,safe_reporting_or_criticism,safe_train_frame_2,An interfaith workshop examines why documented incident 30: a crowd vandalized a place of worship and promotes respect.
train,safe_reporting_or_criticism,safe_train_frame_2,An interfaith workshop examines why documented incident 31: an account posted an obscene caricature of a deity and promotes respect.
train,safe_reporting_or_criticism,safe_train_frame_2,An interfaith workshop examines why documented incident 32: a visitor tore a religious scripture and promotes respect.
train,safe_reporting_or_criticism,safe_train_frame_2,An interfaith workshop examines why documented incident 33: someone covered a shrine with abusive graffiti and promotes respect.
train,safe_reporting_or_criticism,safe_train_frame_2,An interfaith workshop examines why documented incident 34: an individual trampled a sacred banner and promotes respect.
train,safe_reporting_or_criticism,safe_train_frame_2,An interfaith workshop examines why documented incident 35: a fire damaged a temple and promotes respect.
train,safe_reporting_or_criticism,safe_train_frame_2,An interfaith workshop examines why documented incident 36: a user circulated a degrading image of a religious leader and promotes respect.
train,safe_reporting_or_criticism,safe_train_frame_2,An interfaith workshop examines why documented incident 37: vandals burned a holy book and promotes respect.
train,safe_reporting_or_criticism,safe_train_frame_2,An interfaith workshop examines why documented incident 38: someone defaced a sacred symbol and promotes respect.
train,safe_reporting_or_criticism,safe_train_frame_2,An interfaith workshop examines why documented incident 39: an attacker damaged a prayer hall and promotes respect.
train,safe_reporting_or_criticism,safe_train_frame_2,An interfaith workshop examines why documented incident 40: a group mocked a prophet and promotes respect.
train,safe_reporting_or_criticism,safe_train_frame_2,An interfaith workshop examines why documented incident 41: a person smashed a religious statue and promotes respect.
train,safe_reporting_or_criticism,safe_train_frame_2,An interfaith workshop examines why documented incident 42: a crowd vandalized a place of worship and promotes respect.
train,safe_reporting_or_criticism,safe_train_frame_2,An interfaith workshop examines why documented incident 43: an account posted an obscene caricature of a deity and promotes respect.
train,safe_reporting_or_criticism,safe_train_frame_2,An interfaith workshop examines why documented incident 44: a visitor tore a religious scripture and promotes respect.
train,safe_reporting_or_criticism,safe_train_frame_2,An interfaith workshop examines why documented incident 45: someone covered a shrine with abusive graffiti and promotes respect.
train,safe_reporting_or_criticism,safe_train_frame_2,An interfaith workshop examines why documented incident 46: an individual trampled a sacred banner and promotes respect.
train,safe_reporting_or_criticism,safe_train_frame_2,An interfaith workshop examines why documented incident 47: a fire damaged a temple and promotes respect.
train,safe_reporting_or_criticism,safe_train_frame_2,An interfaith workshop examines why documented incident 48: a user circulated a degrading image of a religious leader and promotes respect.
train,safe_reporting_or_criticism,safe_train_frame_2,An interfaith workshop examines why documented incident 49: vandals burned a holy book and promotes respect.
train,safe_reporting_or_criticism,safe_train_frame_2,An interfaith workshop examines why documented incident 50: someone defaced a sacred symbol and promotes respect.
train,safe_reporting_or_criticism,safe_train_frame_2,An interfaith workshop examines why documented incident 51: an attacker damaged a prayer hall and promotes respect.
train,safe_reporting_or_criticism,safe_train_frame_2,An interfaith workshop examines why documented incident 52: a group mocked a prophet and promotes respect.
train,safe_reporting_or_criticism,safe_train_frame_2,An interfaith workshop examines why documented incident 53: a person smashed a religious statue and promotes respect.
train,safe_reporting_or_criticism,safe_train_frame_2,An interfaith workshop examines why documented incident 54: a crowd vandalized a place of worship and promotes respect.
train,safe_reporting_or_criticism,safe_train_frame_2,An interfaith workshop examines why documented incident 55: an account posted an obscene caricature of a deity and promotes respect.
train,safe_reporting_or_criticism,safe_train_frame_2,An interfaith workshop examines why documented incident 56: a visitor tore a religious scripture and promotes respect.
train,safe_reporting_or_criticism,safe_train_frame_2,An interfaith workshop examines why documented incident 57: someone covered a shrine with abusive graffiti and promotes respect.
train,safe_reporting_or_criticism,safe_train_frame_2,An interfaith workshop examines why documented incident 58: an individual trampled a sacred banner and promotes respect.
train,safe_reporting_or_criticism,safe_train_frame_2,An interfaith workshop examines why documented incident 59: a fire damaged a temple and promotes respect.
train,safe_reporting_or_criticism,safe_train_frame_2,An interfaith workshop examines why documented incident 60: a user circulated a degrading image of a religious leader and promotes respect.
train,safe_reporting_or_criticism,safe_train_frame_2,An interfaith workshop examines why documented incident 1: vandals burned a holy book and promotes respect.
train,safe_reporting_or_criticism,safe_train_frame_2,An interfaith workshop examines why documented incident 2: someone defaced a sacred symbol and promotes respect.
train,safe_reporting_or_criticism,safe_train_frame_3,A researcher documents a case where documented incident 4: a group mocked a prophet as evidence of abuse.
train,safe_reporting_or_criticism,safe_train_frame_3,A researcher documents a case where documented incident 5: a person smashed a religious statue as evidence of abuse.
train,safe_reporting_or_criticism,safe_train_frame_3,A researcher documents a case where documented incident 6: a crowd vandalized a place of worship as evidence of abuse.
train,safe_reporting_or_criticism,safe_train_frame_3,A researcher documents a case where documented incident 7: an account posted an obscene caricature of a deity as evidence of abuse.
train,safe_reporting_or_criticism,safe_train_frame_3,A researcher documents a case where documented incident 8: a visitor tore a religious scripture as evidence of abuse.
train,safe_reporting_or_criticism,safe_train_frame_3,A researcher documents a case where documented incident 9: someone covered a shrine with abusive graffiti as evidence of abuse.
train,safe_reporting_or_criticism,safe_train_frame_3,A researcher documents a case where documented incident 10: an individual trampled a sacred banner as evidence of abuse.
train,safe_reporting_or_criticism,safe_train_frame_3,A researcher documents a case where documented incident 11: a fire damaged a temple as evidence of abuse.
train,safe_reporting_or_criticism,safe_train_frame_3,A researcher documents a case where documented incident 12: a user circulated a degrading image of a religious leader as evidence of abuse.
train,safe_reporting_or_criticism,safe_train_frame_3,A researcher documents a case where documented incident 13: vandals burned a holy book as evidence of abuse.
train,safe_reporting_or_criticism,safe_train_frame_3,A researcher documents a case where documented incident 14: someone defaced a sacred symbol as evidence of abuse.
train,safe_reporting_or_criticism,safe_train_frame_3,A researcher documents a case where documented incident 15: an attacker damaged a prayer hall as evidence of abuse.
train,safe_reporting_or_criticism,safe_train_frame_3,A researcher documents a case where documented incident 16: a group mocked a prophet as evidence of abuse.
train,safe_reporting_or_criticism,safe_train_frame_3,A researcher documents a case where documented incident 17: a person smashed a religious statue as evidence of abuse.
train,safe_reporting_or_criticism,safe_train_frame_3,A researcher documents a case where documented incident 18: a crowd vandalized a place of worship as evidence of abuse.
train,safe_reporting_or_criticism,safe_train_frame_3,A researcher documents a case where documented incident 19: an account posted an obscene caricature of a deity as evidence of abuse.
train,safe_reporting_or_criticism,safe_train_frame_3,A researcher documents a case where documented incident 20: a visitor tore a religious scripture as evidence of abuse.
train,safe_reporting_or_criticism,safe_train_frame_3,A researcher documents a case where documented incident 21: someone covered a shrine with abusive graffiti as evidence of abuse.
train,safe_reporting_or_criticism,safe_train_frame_3,A researcher documents a case where documented incident 22: an individual trampled a sacred banner as evidence of abuse.
train,safe_reporting_or_criticism,safe_train_frame_3,A researcher documents a case where documented incident 23: a fire damaged a temple as evidence of abuse.
train,safe_reporting_or_criticism,safe_train_frame_3,A researcher documents a case where documented incident 24: a user circulated a degrading image of a religious leader as evidence of abuse.
train,safe_reporting_or_criticism,safe_train_frame_3,A researcher documents a case where documented incident 25: vandals burned a holy book as evidence of abuse.
train,safe_reporting_or_criticism,safe_train_frame_3,A researcher documents a case where documented incident 26: someone defaced a sacred symbol as evidence of abuse.
train,safe_reporting_or_criticism,safe_train_frame_3,A researcher documents a case where documented incident 27: an attacker damaged a prayer hall as evidence of abuse.
train,safe_reporting_or_criticism,safe_train_frame_3,A researcher documents a case where documented incident 28: a group mocked a prophet as evidence of abuse.
train,safe_reporting_or_criticism,safe_train_frame_3,A researcher documents a case where documented incident 29: a person smashed a religious statue as evidence of abuse.
train,safe_reporting_or_criticism,safe_train_frame_3,A researcher documents a case where documented incident 30: a crowd vandalized a place of worship as evidence of abuse.
train,safe_reporting_or_criticism,safe_train_frame_3,A researcher documents a case where documented incident 31: an account posted an obscene caricature of a deity as evidence of abuse.
train,safe_reporting_or_criticism,safe_train_frame_3,A researcher documents a case where documented incident 32: a visitor tore a religious scripture as evidence of abuse.
train,safe_reporting_or_criticism,safe_train_frame_3,A researcher documents a case where documented incident 33: someone covered a shrine with abusive graffiti as evidence of abuse.
train,safe_reporting_or_criticism,safe_train_frame_3,A researcher documents a case where documented incident 34: an individual trampled a sacred banner as evidence of abuse.
train,safe_reporting_or_criticism,safe_train_frame_3,A researcher documents a case where documented incident 35: a fire damaged a temple as evidence of abuse.
train,safe_reporting_or_criticism,safe_train_frame_3,A researcher documents a case where documented incident 36: a user circulated a degrading image of a religious leader as evidence of abuse.
train,safe_reporting_or_criticism,safe_train_frame_3,A researcher documents a case where documented incident 37: vandals burned a holy book as evidence of abuse.
train,safe_reporting_or_criticism,safe_train_frame_3,A researcher documents a case where documented incident 38: someone defaced a sacred symbol as evidence of abuse.
train,safe_reporting_or_criticism,safe_train_frame_3,A researcher documents a case where documented incident 39: an attacker damaged a prayer hall as evidence of abuse.
train,safe_reporting_or_criticism,safe_train_frame_3,A researcher documents a case where documented incident 40: a group mocked a prophet as evidence of abuse.
train,safe_reporting_or_criticism,safe_train_frame_3,A researcher documents a case where documented incident 41: a person smashed a religious statue as evidence of abuse.
train,safe_reporting_or_criticism,safe_train_frame_3,A researcher documents a case where documented incident 42: a crowd vandalized a place of worship as evidence of abuse.
train,safe_reporting_or_criticism,safe_train_frame_3,A researcher documents a case where documented incident 43: an account posted an obscene caricature of a deity as evidence of abuse.
train,safe_reporting_or_criticism,safe_train_frame_3,A researcher documents a case where documented incident 44: a visitor tore a religious scripture as evidence of abuse.
train,safe_reporting_or_criticism,safe_train_frame_3,A researcher documents a case where documented incident 45: someone covered a shrine with abusive graffiti as evidence of abuse.
train,safe_reporting_or_criticism,safe_train_frame_3,A researcher documents a case where documented incident 46: an individual trampled a sacred banner as evidence of abuse.
train,safe_reporting_or_criticism,safe_train_frame_3,A researcher documents a case where documented incident 47: a fire damaged a temple as evidence of abuse.
train,safe_reporting_or_criticism,safe_train_frame_3,A researcher documents a case where documented incident 48: a user circulated a degrading image of a religious leader as evidence of abuse.
train,safe_reporting_or_criticism,safe_train_frame_3,A researcher documents a case where documented incident 49: vandals burned a holy book as evidence of abuse.
train,safe_reporting_or_criticism,safe_train_frame_3,A researcher documents a case where documented incident 50: someone defaced a sacred symbol as evidence of abuse.
train,safe_reporting_or_criticism,safe_train_frame_3,A researcher documents a case where documented incident 51: an attacker damaged a prayer hall as evidence of abuse.
train,safe_reporting_or_criticism,safe_train_frame_3,A researcher documents a case where documented incident 52: a group mocked a prophet as evidence of abuse.
train,safe_reporting_or_criticism,safe_train_frame_3,A researcher documents a case where documented incident 53: a person smashed a religious statue as evidence of abuse.
train,safe_reporting_or_criticism,safe_train_frame_3,A researcher documents a case where documented incident 54: a crowd vandalized a place of worship as evidence of abuse.
train,safe_reporting_or_criticism,safe_train_frame_3,A researcher documents a case where documented incident 55: an account posted an obscene caricature of a deity as evidence of abuse.
train,safe_reporting_or_criticism,safe_train_frame_3,A researcher documents a case where documented incident 56: a visitor tore a religious scripture as evidence of abuse.
train,safe_reporting_or_criticism,safe_train_frame_3,A researcher documents a case where documented incident 57: someone covered a shrine with abusive graffiti as evidence of abuse.
train,safe_reporting_or_criticism,safe_train_frame_3,A researcher documents a case where documented incident 58: an individual trampled a sacred banner as evidence of abuse.
train,safe_reporting_or_criticism,safe_train_frame_3,A researcher documents a case where documented incident 59: a fire damaged a temple as evidence of abuse.
train,safe_reporting_or_criticism,safe_train_frame_3,A researcher documents a case where documented incident 60: a user circulated a degrading image of a religious leader as evidence of abuse.
train,safe_reporting_or_criticism,safe_train_frame_3,A researcher documents a case where documented incident 1: vandals burned a holy book as evidence of abuse.
train,safe_reporting_or_criticism,safe_train_frame_3,A researcher documents a case where documented incident 2: someone defaced a sacred symbol as evidence of abuse.
train,safe_reporting_or_criticism,safe_train_frame_3,A researcher documents a case where documented incident 3: an attacker damaged a prayer hall as evidence of abuse.
train,no_religious_override,other_train_frame_0,A routine moderation example states that policy example 1: a football player was called foolish.
train,no_religious_override,other_train_frame_0,A routine moderation example states that policy example 2: a customer insulted a shop manager.
train,no_religious_override,other_train_frame_0,A routine moderation example states that policy example 3: a student mocked another student's haircut.
train,no_religious_override,other_train_frame_0,A routine moderation example states that policy example 4: an employee was humiliated over a mistake.
train,no_religious_override,other_train_frame_0,A routine moderation example states that policy example 5: a user posted an abusive reply about clothing.
train,no_religious_override,other_train_frame_0,A routine moderation example states that policy example 6: a critic ridiculed a film performance.
train,no_religious_override,other_train_frame_0,A routine moderation example states that policy example 7: a scammer requested an OTP for a fake prize.
train,no_religious_override,other_train_frame_0,A routine moderation example states that policy example 8: a post exposed somebody's private address.
train,no_religious_override,other_train_frame_0,A routine moderation example states that policy example 9: a file installed password-stealing software.
train,no_religious_override,other_train_frame_0,A routine moderation example states that policy example 10: an account impersonated a bank employee.
train,no_religious_override,other_train_frame_0,A routine moderation example states that policy example 11: a video depicted a graphic physical assault.
train,no_religious_override,other_train_frame_0,A routine moderation example states that policy example 12: a seller advertised illegal weapons.
train,no_religious_override,other_train_frame_0,A routine moderation example states that policy example 13: a message threatened a former partner.
train,no_religious_override,other_train_frame_0,A routine moderation example states that policy example 14: an article made an unsupported medical claim.
train,no_religious_override,other_train_frame_0,A routine moderation example states that policy example 15: an inbox received unsolicited advertising.
train,no_religious_override,other_train_frame_0,A routine moderation example states that policy example 16: a site distributed a copyrighted film.
train,no_religious_override,other_train_frame_0,A routine moderation example states that policy example 17: an image contained explicit adult nudity.
train,no_religious_override,other_train_frame_0,A routine moderation example states that policy example 18: a post promoted an extremist organization.
train,no_religious_override,other_train_frame_0,A routine moderation example states that policy example 19: a document contained a routine project agenda.
train,no_religious_override,other_train_frame_0,A routine moderation example states that policy example 20: a family visited a museum on holiday.
train,no_religious_override,other_train_frame_0,A routine moderation example states that policy example 21: a football player was called foolish.
train,no_religious_override,other_train_frame_0,A routine moderation example states that policy example 22: a customer insulted a shop manager.
train,no_religious_override,other_train_frame_0,A routine moderation example states that policy example 23: a student mocked another student's haircut.
